movieId,title,genres
203,Muriel's Wedding (1994),Comedy
2269,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
2015,Johnny English (2003),Action|Comedy|Thriller
1289,Brokedown Palace (1999),Drama
2116,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama
128,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama
1163,Affliction (1997),Drama
188,"Santa Clause, The (1994)",Comedy|Drama|Fantasy
2210,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
617,"Right Stuff, The (1983)",Drama
1209,"Mod Squad, The (1999)",Action|Crime
416,"Crow: City of Angels, The (1996)",Action|Thriller
1715,Save the Last Dance (2001),Drama|Romance
2348,"Golden Compass, The (2007)",Adventure|Children|Fantasy
2241,Match Point (2005),Crime|Drama|Romance
1992,"Andromeda Strain, The (1971)",Mystery|Sci-Fi
1371,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
84,Up Close and Personal (1996),Drama|Romance
1497,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
1254,Summer of Sam (1999),Drama
631,"Graduate, The (1967)",Comedy|Drama|Romance
521,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
2070,In America (2002),Drama|Romance
1453,Encino Man (1992),Comedy
1087,Happiness (1998),Comedy|Drama
2265,"Devil Wears Prada, The (2006)",Comedy|Drama
248,Black Beauty (1994),Adventure|Children|Drama
641,Better Off Dead... (1985),Comedy|Romance
1264,"Haunting, The (1999)",Horror|Thriller
1572,Honeymoon in Vegas (1992),Comedy|Romance
522,Swingers (1996),Comedy|Drama
2399,Yes Man (2008),Comedy
656,Patton (1970),Drama|War
274,In the Name of the Father (1993),Drama
2086,Thirteen (2003),Drama
1255,American Pie (1999),Comedy|Romance
2231,"Squid and the Whale, The (2005)",Comedy|Drama
1276,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery
923,"Last Emperor, The (1987)",Drama
155,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance
924,Rain Man (1988),Drama
698,Cape Fear (1991),Thriller
2343,Be Kind Rewind (2008),Comedy
1712,"Officer and a Gentleman, An (1982)",Drama|Romance
938,Halloween II (1981),Horror
1137,Miracle on 34th Street (1947),Comedy|Drama
1858,Ali (2001),Drama
221,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller
618,Stalker (1979),Drama|Mystery|Sci-Fi
1509,Erin Brockovich (2000),Drama
1876,Super Troopers (2001),Comedy|Crime|Mystery
2322,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
2147,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
1148,Rocky IV (1985),Action|Drama
583,Cheech and Chong's Up in Smoke (1978),Comedy
275,What's Love Got to Do with It? (1993),Drama|Musical
254,Carlito's Way (1993),Crime|Drama
1237,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
2022,Freddy vs. Jason (2003),Action|Horror|Thriller
976,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
970,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi
2464,Moneyball (2011),Drama
1654,"Way of the Gun, The (2000)",Crime|Thriller
255,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western
252,"Bronx Tale, A (1993)",Drama
1431,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
1655,Almost Famous (2000),Drama
1979,"Life of David Gale, The (2003)",Crime|Drama|Thriller
282,"Man Without a Face, The (1993)",Drama
907,Mutiny on the Bounty (1935),Adventure|Drama
807,"Game, The (1997)",Drama|Mystery|Thriller
25,Now and Then (1995),Children|Drama
1525,Lord of the Flies (1963),Adventure|Drama|Thriller
2364,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
815,"Devil's Advocate, The (1997)",Drama|Mystery|Thriller
200,Virtuosity (1995),Action|Sci-Fi|Thriller
243,Another Stakeout (1993),Comedy|Thriller
2240,Walk the Line (2005),Drama|Musical|Romance
2491,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
2016,Dirty Pretty Things (2002),Crime|Drama|Thriller
2418,9 (2009),Adventure|Animation|Sci-Fi
1088,Apt Pupil (1998),Drama|Thriller
2230,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
1333,Boys Don't Cry (1999),Drama
1078,"Producers, The (1968)",Comedy
647,"Deer Hunter, The (1978)",Drama|War
816,"House of Yes, The (1997)",Comedy|Drama
1717,Mystic Pizza (1988),Comedy|Drama|Romance
1158,"Thin Red Line, The (1998)",Action|Drama|War
1925,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance
1937,Bowling for Columbine (2002),Documentary
1306,Iron Eagle (1986),Action|War
1508,Titanic (1953),Action|Drama
1537,"Skulls, The (2000)",Thriller
1989,Bulletproof Monk (2003),Action|Adventure|Sci-Fi
1287,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller
602,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
273,In the Line of Fire (1993),Action|Thriller
1312,Stigmata (1999),Drama|Thriller
1023,Charlotte's Web (1973),Animation|Children
300,Romeo Is Bleeding (1993),Crime|Thriller
553,"Return of the Pink Panther, The (1975)",Comedy|Crime
268,"Fugitive, The (1993)",Thriller
381,Ghost in the Shell (KÃ´kaku kidÃ´tai) (1995),Animation|Sci-Fi
1624,Croupier (1998),Crime|Drama
287,Mrs. Doubtfire (1993),Comedy|Drama
2260,Over the Hedge (2006),Adventure|Animation|Children|Comedy
1256,Arlington Road (1999),Thriller
735,Raising Arizona (1987),Comedy
1637,Tampopo (1985),Comedy
1042,Blade (1998),Action|Horror|Thriller
1543,Network (1976),Comedy|Drama
1926,Hot Shots! (1991),Action|Comedy|Romance|War
304,"Secret Garden, The (1993)",Children|Drama
436,It Happened One Night (1934),Comedy|Romance
1610,"Paper Chase, The (1973)",Drama
1363,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
374,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
2339,Persepolis (2007),Animation|Drama
1349,From Russia with Love (1963),Action|Adventure|Thriller
569,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama
1422,"Great Santini, The (1979)",Drama
2431,Exit Through the Gift Shop (2010),Comedy|Documentary
697,Candyman (1992),Horror|Thriller
681,Pink Floyd: The Wall (1982),Drama|Musical
160,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance
1742,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
1201,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
2033,Bubba Ho-tep (2002),Comedy|Horror
1377,Re-Animator (1985),Comedy|Horror|Sci-Fi
1911,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
1825,Fiddler on the Roof (1971),Drama|Musical
1075,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
498,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi
2134,Fahrenheit 9/11 (2004),Documentary
444,My Fair Lady (1964),Comedy|Drama|Musical|Romance
1430,Stuart Little (1999),Children|Comedy|Fantasy
1003,"Man with Two Brains, The (1983)",Comedy
2183,"Interpreter, The (2005)",Drama|Thriller
809,Ulee's Gold (1997),Drama
1150,Clue (1985),Comedy|Crime|Mystery|Thriller
2196,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
2272,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller
1188,Christine (1983),Horror
2467,Hugo (2011),Children|Drama|Mystery
2049,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
1423,Deuce Bigalow: Male Gigolo (1999),Comedy
2119,"Day of the Jackal, The (1973)",Crime|Thriller
734,Jerry Maguire (1996),Drama|Romance
1195,Beneath the Planet of the Apes (1970),Action|Sci-Fi
1235,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
2161,Ray (2004),Drama
451,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
1089,Pleasantville (1998),Comedy|Drama|Fantasy
931,"Breakfast Club, The (1985)",Comedy|Drama
948,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy
1265,Inspector Gadget (1999),Action|Adventure|Children|Comedy
442,Casablanca (1942),Drama|Romance
944,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
1953,Analyze That (2002),Comedy|Crime
2139,Anchorman: The Legend of Ron Burgundy (2004),Comedy
1194,Planet of the Apes (1968),Action|Drama|Sci-Fi
1769,Dr. Dolittle 2 (2001),Comedy
1310,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
1465,"Bodyguard, The (1992)",Drama|Romance|Thriller
2162,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
339,Pretty Woman (1990),Comedy|Romance
709,Sling Blade (1996),Drama
704,"Omen, The (1976)",Horror|Mystery|Thriller
1517,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
2146,Collateral (2004),Action|Crime|Drama|Thriller
215,Higher Learning (1995),Drama
821,Bean (1997),Comedy
1081,Nashville (1975),Drama|Musical
830,"Wings of the Dove, The (1997)",Drama|Romance
478,Cat on a Hot Tin Roof (1958),Drama
2304,Blades of Glory (2007),Comedy|Romance
838,Flubber (1997),Children|Comedy|Fantasy
1185,200 Cigarettes (1999),Comedy|Drama
1596,Predator 2 (1990),Action|Sci-Fi|Thriller
1347,Help! (1965),Comedy|Musical
119,Smoke (1995),Comedy|Drama
1204,Dead Ringers (1988),Drama|Horror|Thriller
1420,Sweet and Lowdown (1999),Comedy|Drama
563,When We Were Kings (1996),Documentary
2127,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
894,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller
1304,Teaching Mrs. Tingle (1999),Comedy|Thriller
2330,3:10 to Yuma (2007),Action|Crime|Drama|Western
2465,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
1019,Adventures in Babysitting (1987),Adventure|Comedy
1421,Grand Illusion (La grande illusion) (1937),Drama|War
1778,"Lion in Winter, The (1968)",Drama
1613,Badlands (1973),Crime|Drama|Thriller
211,"Crow, The (1994)",Action|Crime|Fantasy|Thriller
1960,25th Hour (2002),Crime|Drama
1278,"Color Purple, The (1985)",Drama
801,In & Out (1997),Comedy
2094,Secret Window (2004),Mystery|Thriller
179,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance
1729,Saving Silverman (Evil Woman) (2001),Comedy|Romance
1186,8MM (1999),Drama|Mystery|Thriller
571,"Double Life of Veronique, The (Double Vie de VÃ©ronique, La) (1991)",Drama|Fantasy|Romance
497,Swiss Family Robinson (1960),Adventure|Children
1538,Hook (1991),Adventure|Comedy|Fantasy
652,Pump Up the Volume (1990),Comedy|Drama
2247,Underworld: Evolution (2006),Action|Fantasy|Horror
360,Kids in the Hall: Brain Candy (1996),Comedy
1251,Arachnophobia (1990),Comedy|Horror
1539,True Grit (1969),Adventure|Drama|Western
971,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi
1058,Working Girl (1988),Comedy|Drama|Romance
1436,Any Given Sunday (1999),Drama
1804,UHF (1989),Comedy
1198,Escape from the Planet of the Apes (1971),Action|Sci-Fi
1554,"Prince of Tides, The (1991)",Drama|Romance
1471,White Men Can't Jump (1992),Comedy|Drama
2236,Syriana (2005),Drama|Thriller
2002,"Italian Job, The (2003)",Action|Crime
2089,"Passion of the Christ, The (2004)",Drama
635,8 1/2 (8Â½) (1963),Drama|Fantasy
1692,Brewster's Millions (1985),Comedy
1358,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
359,Fear (1996),Thriller
766,Liar Liar (1997),Comedy
2212,Fantastic Four (2005),Action|Adventure|Sci-Fi
742,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
1434,Easy Rider (1969),Adventure|Drama
1291,Heaven Can Wait (1978),Comedy
86,"Brothers McMullen, The (1995)",Comedy
338,Pinocchio (1940),Animation|Children|Fantasy|Musical
2372,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
1248,Run Lola Run (Lola rennt) (1998),Action|Crime
1852,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
1920,Top Secret! (1984),Comedy
50,Two if by Sea (1996),Comedy|Romance
1114,Desperately Seeking Susan (1985),Comedy|Drama|Romance
2378,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
91,Batman Forever (1995),Action|Adventure|Comedy|Crime
572,Enchanted April (1992),Drama|Romance
494,Pollyanna (1960),Children|Comedy|Drama
2082,Along Came Polly (2004),Comedy|Romance
226,Reality Bites (1994),Comedy|Drama|Romance
662,Young Frankenstein (1974),Comedy|Fantasy
579,"Thin Blue Line, The (1988)",Documentary
1612,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
719,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
1296,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance
1320,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
1324,Sommersby (1993),Drama|Mystery|Romance
607,"Blues Brothers, The (1980)",Action|Comedy|Musical
1044,Rope (1948),Crime|Drama|Thriller
751,Dante's Peak (1997),Action|Thriller
1817,Training Day (2001),Crime|Drama|Thriller
2170,Closer (2004),Drama|Romance
337,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
1964,My Girl (1991),Comedy|Drama|Romance
1829,Waking Life (2001),Animation|Drama|Fantasy
1463,"League of Their Own, A (1992)",Comedy|Drama
169,Nobody's Fool (1994),Comedy|Drama|Romance
1651,Shane (1953),Drama|Western
2317,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
2436,Salt (2010),Action|Thriller
192,Tank Girl (1995),Action|Comedy|Sci-Fi
1489,Reindeer Games (2000),Action|Thriller
936,Friday the 13th Part 2 (1981),Horror
827,Sliding Doors (1998),Drama|Romance
847,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi
1990,"Mighty Wind, A (2003)",Comedy|Musical
251,Boxing Helena (1993),Drama|Mystery|Romance|Thriller
29,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
1680,102 Dalmatians (2000),Children|Comedy
131,Boys on the Side (1995),Comedy|Drama
1958,About Schmidt (2002),Comedy|Drama
1532,Empire Records (1995),Comedy|Drama
2274,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
793,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1627,Blow-Up (Blowup) (1966),Drama|Mystery
1713,Gettysburg (1993),Drama|War
1834,"Man Who Wasn't There, The (2001)",Crime|Drama
1981,Tears of the Sun (2003),Action|Drama|Thriller
1272,Barry Lyndon (1975),Drama|Romance|War
2073,Something's Gotta Give (2003),Comedy|Drama|Romance
541,"Crying Game, The (1992)",Drama|Romance|Thriller
435,Rear Window (1954),Mystery|Thriller
2365,21 (2008),Crime|Drama|Romance|Thriller
867,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller
837,Deconstructing Harry (1997),Comedy|Drama
2495,Interstellar (2014),Sci-Fi|IMAX
2462,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
2494,"Grand Budapest Hotel, The (2014)",Comedy|Drama
528,"Fish Called Wanda, A (1988)",Comedy|Crime
2268,"Inconvenient Truth, An (2006)",Documentary
575,"English Patient, The (1996)",Drama|Romance|War
1621,"Perfect Storm, The (2000)",Drama|Thriller
488,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
2396,"Reader, The (2008)",Drama|Romance
1253,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western
0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
1839,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
1387,Trading Places (1983),Comedy
432,Funny Face (1957),Comedy|Musical
246,"Beverly Hillbillies, The (1993)",Comedy
1861,I Am Sam (2001),Drama
848,"Horse Whisperer, The (1998)",Drama|Romance
1677,"6th Day, The (2000)",Action|Sci-Fi|Thriller
880,Species II (1998),Horror|Sci-Fi
893,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
2490,"Hunger Games: Catching Fire, The (2013)",Action|Adventure|Sci-Fi|IMAX
2460,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
65,Mary Reilly (1996),Drama|Horror|Thriller
229,"River Wild, The (1994)",Action|Thriller
77,Taxi Driver (1976),Crime|Drama|Thriller
1085,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller
689,When Harry Met Sally... (1989),Comedy|Romance
256,Cliffhanger (1993),Action|Adventure|Thriller
149,Houseguest (1994),Comedy
1703,Miss Congeniality (2000),Comedy|Crime
2169,Alexander (2004),Action|Adventure|Drama|War
412,Ransom (1996),Crime|Thriller
653,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
271,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance
1138,Pale Rider (1985),Western
1250,Big Daddy (1999),Comedy
1934,"Tuxedo, The (2002)",Action|Comedy
1104,Mona Lisa (1986),Comedy|Thriller
1441,Angela's Ashes (1999),Drama
2058,Hannah and Her Sisters (1986),Comedy|Drama|Romance
1514,Creature Comforts (1989),Animation|Comedy
1036,"Slums of Beverly Hills, The (1998)",Comedy|Drama
1893,Slap Shot (1977),Comedy
1361,Bringing Out the Dead (1999),Drama
1046,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
1038,Rosemary's Baby (1968),Drama|Horror|Thriller
1975,Monty Python Live at the Hollywood Bowl (1982),Comedy
585,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1571,Pee-wee's Big Adventure (1985),Adventure|Comedy
375,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
1191,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller
1154,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
20,Copycat (1995),Crime|Drama|Horror|Mystery|Thriller
1350,Dr. No (1962),Action|Adventure|Thriller
1562,Marathon Man (1976),Crime|Drama|Thriller
431,"American in Paris, An (1951)",Musical|Romance
17,Ace Ventura: When Nature Calls (1995),Comedy
58,"Juror, The (1996)",Drama|Thriller
1985,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
1022,"Nutty Professor, The (1963)",Comedy|Sci-Fi
1047,54 (1998),Drama
1918,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller
1545,"Odd Couple, The (1968)",Comedy
1352,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
19,Get Shorty (1995),Comedy|Crime|Thriller
399,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
1016,Snake Eyes (1998),Action|Crime|Mystery|Thriller
166,Milk Money (1994),Comedy|Romance
1799,Ghost World (2001),Comedy|Drama
2176,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
1606,Soapdish (1991),Comedy
1294,Airplane II: The Sequel (1982),Comedy
616,Annie Hall (1977),Comedy|Romance
1656,Dancer in the Dark (2000),Drama|Musical
1629,X-Men (2000),Action|Adventure|Sci-Fi
51,Bio-Dome (1996),Comedy
870,Primary Colors (1998),Comedy|Drama
1716,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller
127,Waterworld (1995),Action|Adventure|Sci-Fi
2417,District 9 (2009),Mystery|Sci-Fi|Thriller
393,Stealing Beauty (1996),Drama
1299,Problem Child (1990),Children|Comedy
1404,All About My Mother (Todo sobre mi madre) (1999),Drama
301,Rudy (1993),Drama
463,Laura (1944),Crime|Film-Noir|Mystery
565,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
2006,Barton Fink (1991),Drama|Thriller
1171,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
1972,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
1611,Serpico (1973),Crime|Drama
1305,Universal Soldier (1992),Action|Sci-Fi
1723,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
476,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
560,Manon of the Spring (Manon des sources) (1986),Drama
1595,Porky's (1982),Comedy
945,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
658,Akira (1988),Action|Adventure|Animation|Sci-Fi
1313,Stir of Echoes (1999),Horror|Mystery|Thriller
1919,Austin Powers in Goldmember (2002),Comedy
1895,Frailty (2001),Crime|Drama|Thriller
633,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
52,Lawnmower Man 2: Beyond Cyberspace (1996),Action|Sci-Fi|Thriller
2149,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
1059,Married to the Mob (1988),Comedy
231,Speechless (1994),Comedy|Romance
2488,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX
1657,Best in Show (2000),Comedy
2419,Zombieland (2009),Action|Comedy|Horror
368,Mulholland Falls (1996),Crime|Drama|Thriller
479,Fly Away Home (1996),Adventure|Children
544,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
1330,Phantasm (1979),Horror|Sci-Fi
321,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance
654,Back to the Future (1985),Adventure|Comedy|Sci-Fi
207,Bullets Over Broadway (1994),Comedy
54,From Dusk Till Dawn (1996),Action|Comedy|Horror|Thriller
645,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
386,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
48,Mr. Holland's Opus (1995),Drama
2043,Intolerable Cruelty (2003),Comedy|Romance
1909,Windtalkers (2002),Action|Drama|War
1900,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
1749,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
869,Wild Things (1998),Crime|Drama|Mystery|Thriller
503,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
2422,2012 (2009),Action|Drama|Sci-Fi|Thriller
713,"Crucible, The (1996)",Drama
2065,Bullitt (1968),Action|Crime|Drama|Thriller
10,Dracula: Dead and Loving It (1995),Comedy|Horror
505,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
401,"Frighteners, The (1996)",Comedy|Horror|Thriller
752,Benny & Joon (1993),Comedy|Romance
2056,Bad Santa (2003),Comedy|Crime
1756,City Slickers (1991),Comedy|Western
606,Psycho (1960),Crime|Horror
426,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
2338,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western
1292,Monty Python's And Now for Something Completely Different (1971),Comedy
1695,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
1688,"Living Daylights, The (1987)",Action|Adventure|Thriller
694,"Blob, The (1958)",Horror|Sci-Fi
879,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy
2187,Million Dollar Baby (2004),Drama
1879,Wild Strawberries (SmultronstÃ¤llet) (1957),Drama
1820,Zoolander (2001),Comedy
87,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller
312,Sliver (1993),Thriller
1996,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
33,Clueless (1995),Comedy|Romance
1639,Coyote Ugly (2000),Comedy|Drama|Romance
1031,Pretty in Pink (1986),Comedy|Drama|Romance
1057,Broadcast News (1987),Comedy|Drama|Romance
353,Sgt. Bilko (1996),Comedy
332,Terminator 2: Judgment Day (1991),Action|Sci-Fi
508,Bedknobs and Broomsticks (1971),Adventure|Children|Musical
1332,Superstar (1999),Comedy
792,Event Horizon (1997),Horror|Sci-Fi|Thriller
1337,Body Heat (1981),Crime|Thriller
581,Madonna: Truth or Dare (1991),Documentary|Musical
2337,Gone Baby Gone (2007),Crime|Drama|Mystery
2273,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
1582,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
120,Something to Talk About (1995),Comedy|Drama|Romance
947,Gremlins 2: The New Batch (1990),Comedy|Horror
804,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
727,Under Siege (1992),Action|Drama|Thriller
621,Harold and Maude (1971),Comedy|Drama|Romance
2050,Elf (2003),Children|Comedy|Fantasy
2030,Lost in Translation (2003),Comedy|Drama|Romance
1814,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
774,Breakdown (1997),Action|Thriller
840,Home Alone 3 (1997),Children|Comedy
2085,Miracle (2004),Drama
1599,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
2287,"Last King of Scotland, The (2006)",Drama|Thriller
1027,"American Tail, An (1986)",Adventure|Animation|Children|Comedy
1039,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy
177,Priest (1994),Drama
873,Mercury Rising (1998),Action|Drama|Thriller
2067,NausicaÃ¤ of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
397,Kingpin (1996),Comedy
502,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
499,Cool Runnings (1993),Comedy
146,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance
1894,Changing Lanes (2002),Drama|Thriller
814,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
291,Philadelphia (1993),Drama
1679,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy
2380,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance
1765,"Seven Year Itch, The (1955)",Comedy
1510,Final Destination (2000),Drama|Thriller
2489,Gravity (2013),Action|Sci-Fi|IMAX
489,Escape to Witch Mountain (1975),Adventure|Children|Fantasy
1193,Logan's Run (1976),Action|Adventure|Sci-Fi
2412,"Hangover, The (2009)",Comedy|Crime
1127,Babe: Pig in the City (1998),Adventure|Children|Drama
852,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
242,Airheads (1994),Comedy
1875,John Q (2002),Crime|Drama|Thriller
2447,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
1192,Westworld (1973),Action|Sci-Fi|Thriller|Western
245,Barcelona (1994),Comedy|Romance
715,Die Hard 2 (1990),Action|Adventure|Thriller
853,Great Expectations (1998),Drama|Romance
1760,Throw Momma from the Train (1987),Comedy|Crime
1534,Ladyhawke (1985),Adventure|Fantasy|Romance
2288,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
228,Richie Rich (1994),Children|Comedy
639,Bad Taste (1987),Comedy|Horror|Sci-Fi
1452,Pacific Heights (1990),Mystery|Thriller
1826,From Hell (2001),Crime|Horror|Mystery|Thriller
12,Nixon (1995),Drama
1982,Bend It Like Beckham (2002),Comedy|Drama|Romance
1626,But I'm a Cheerleader (1999),Comedy
2331,Atonement (2007),Drama|Romance|War
1619,"Patriot, The (2000)",Action|Drama|War
104,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama
1339,"Year of Living Dangerously, The (1982)",Drama|Romance|War
1541,Misery (1990),Drama|Horror|Thriller
2124,Saved! (2004),Comedy|Drama
706,Breaking the Waves (1996),Drama|Mystery
95,Casper (1995),Adventure|Children
1121,Police Academy (1984),Comedy|Crime
1936,Strange Brew (1983),Comedy
