movieId,userId,tag
931,45,Molly Ringwald
2220,50,John le Carre
157,33,Mark Hamill
2292,380,James Bond
224,548,parody
1744,68,girlie movie
214,330,British
1854,670,wizards
2407,247,throwaway
599,176,atmospheric
2473,815,feel good movie
2306,815,spaceships
617,532,history
1854,764,Tolkien
40,613,watched 1995
1888,435,Danny DeVito
174,289,Wolfgang Petersen
673,815,National Film Registry
2160,133,plot twists
1153,408,mentor
977,775,Alec Guinness
443,197,black and white
1838,552,weird
194,370,Gene Roddenberry
456,436,Miami
1771,775,manipulative
2123,39,Futuristmovies.com
2270,370,ice cream
790,761,CLV
1343,163,Ricki Lake
1252,603,hard to rate
908,45,veterans
2487,702,bad science
1657,548,dogs
584,37,space
997,775,virtual reality
1911,548,based on a book
1146,775,Burgess Meredith
1959,821,fantasy
26,548,based on a book
2048,418,2.5
2071,435,Edward Zwick
2477,424,Spider-Man
1768,702,sexy
2143,548,based on a book
2030,444,Melancholic
2414,176,action
338,11,Disney animated feature
2023,535,cantonese
2404,571,funny
920,45,Olympics
586,594,archaeology
1511,548,car chase
2269,775,Kevin Spacey
1439,64,Jude Law
2463,467,Jessica Chastain
624,176,Paradox
2297,370,claustrophobic
2351,421,cult film
139,675,Buddy movie
855,53,surreal
815,307,courtroom
1336,787,reviewed
1106,370,corruption
1741,370,Bechdel Test:Fail
222,766,dancing
1210,615,philosophy
176,670,notable soundtrack
2368,702,torture
433,775,racist humor
219,245,animation
2482,52,John C. Reilly
2283,84,cinematography
378,428,A hole
2430,775,violence
284,54,tense
2374,535,post-apocalyptic
2227,52,graphic violence
2283,88,gore
1355,122,action
448,54,dreamlike
2035,37,James Woods
2292,307,espionage
1461,45,1990s
289,370,Hilary Swank
695,424,based on book
2311,467,Imogen Poots
453,780,Oscar (Best Effects - Visual Effects)
1463,9,women's lib
690,670,underrated
2250,370,revolutionary
604,54,melancholy
2486,561,racism
479,212,Netflix Streaming
539,548,nudity (full frontal)
2274,11,Stiller&Wilson
343,679,dark comedy
996,435,Ron Howard
2259,548,religion
189,548,happy ending
2209,7,Favorites
1446,548,prison escape
2411,370,feel good movie
823,173,movie business
2489,435,Alfonso CuarÃ³n
2096,63,Kate Winslet
1072,424,aliens
1727,37,Wong Kar Wai
664,54,deliberate
2143,141,Denzel Washington
2192,279,Andrew Lloyd Webber
2427,90,longwinded
311,68,girlie movie
1734,761,Betamax
2080,684,owned
590,435,Criterion
449,702,Oscar (Best Supporting Actress)
1496,370,college
2281,37,atmospheric
2363,141,Saffron Burrows
2313,291,beautiful
2466,848,Seth Rogen
1900,30,Action
110,548,movie business
2403,89,Gothic Girl
2318,2,'Now If Only Dubya Could Wash Me Whites
616,11,setting:NYC
1694,736,chocolate
575,300,long
289,141,Constance Towers
609,122,suicide
2415,680,quirky
862,111,Adam Sandler
1225,380,archaeology
1143,548,South America
2454,538,superhero
324,435,Todd Solondz
173,418,3
2438,786,sex
2209,775,thought-provoking
157,370,darth vader
597,810,space opera
923,643,Oscar (Best Picture)
782,11,alter ego
506,775,elephants
1848,548,France
1148,815,Golden Raspberry (Worst Actor)
2075,414,fantasy
1661,775,H.G. Wells
904,801,Ben Stiller
668,11,assassin
2224,678,dystopia
2478,761,IMAX DMR
2305,11,murder
2309,548,double life
29,351,post-apocalyptic
2401,370,heroes
2309,435,Sam Raimi
2166,177,dustin hoffman
1043,176,Tim Burton
2282,370,psychology
189,163,Prison
2061,815,Dream Sequence
2446,424,Colin Firth
1666,815,good soundtrack
1399,435,W.D. Richter
1298,370,carnival
1826,11,adapted from:comic
2467,319,clockwork devices
1490,815,cannabis
2205,319,dark
1027,188,Best Jewish Movies
846,64,Pierce Brosnan
1979,580,Kevin Spacey
453,52,sci-fi
2371,370,library setting
1529,775,evolution
807,380,twist ending
2403,815,smoking
1428,815,Siam
1602,831,post-apocalyptic
1014,326,quirky
2129,330,comedy
1270,258,Rome
1959,814,Peter Jackson
668,11,Bechdel Test:Fail
176,208,Tarantino
1,11,board game
2209,775,stylized
1665,775,author:H. G. Wells
1355,309,Brad Pitt
442,188,100 Greatest Movies
2469,548,nuclear bomb
1801,815,anthropomorphic
2253,383,spying
228,435,Donald Petrie
302,122,Holocaust
606,176,macabre
80,815,obsession
175,122,humorous
54,702,so bad it's good
466,775,ECCENTRIC FAMILIES
292,761,DVD-Video
2443,528,romance
1253,775,the original is better
54,702,Robert Rodriguez
1000,198,social commentary
29,16,dystopia
587,634,sci-fi
2201,370,R
1582,42,bond
2302,414,bad acting
2209,732,Cillian Murphy
2042,548,based on a book
1534,369,SUPERNATURAL ROMANCE
2374,825,Below R
2162,370,family
818,809,beautiful
180,52,Russell Crowe
942,176,Christianity
2186,370,surveillance
443,814,John Huston
134,761,CLV
2405,122,dialogue
1800,54,bittersweet
2053,214,tallships
778,45,British
1562,435,John Schlesinger
1184,168,mike judge
623,54,heartwarming
2444,319,atmospheric
1930,678,German
1739,289,Robert Rodriguez
34,53,Shakespeare
1046,538,homosexuality
2383,846,vampires
1261,702,classic
2062,815,sexuality
728,176,ocean
2463,258,racism
1156,815,White Trash
240,370,quirky
2435,786,Christopher Nolan
753,435,Jan SverÃ¡k
2420,370,thoughtful
586,538,ark of the covenant
1907,399,action
1560,144,kidnapping
199,569,Johnny Depp
1400,857,inspirational
2036,548,US President
1210,11,psychic character
1013,435,Gary Goldman
919,374,il
728,774,AFI 100 (Movie Quotes)
29,258,twist ending
1771,789,dystopia
2283,809,mayan
2405,319,black comedy
1478,370,sport:figure skating
1194,421,dystopia
509,815,dreamlike
2375,122,assassin-in-training
1164,791,MTV
591,196,courtroom drama
6,594,remake
2312,212,movie to see
2024,548,true story
2074,821,based on a book
2408,670,Simon Pegg
600,76,drama
1648,548,directorial debut
2490,370,seen 2013
2480,370,politics
334,761,Betamax
602,424,campy
2301,715,ending was good
1848,127,stylized
2409,11,adapted from:book
30,435,Chris Noonan
2302,11,adapted from:comic
2055,485,religion
2374,414,dystopia
588,821,terror
600,163,Joe Pesci
2469,657,Batman
2456,548,military
716,775,DeForest Kelley
1415,158,medical
2300,831,Simon Pegg
1021,11,animals
2244,643,Oscar (Best Cinematography)
193,370,Nudity (Topless)
1709,398,predictable
1169,326,tense
313,775,Nudity (Topless)
27,136,weird
333,699,drama
1020,424,John Hughes
2062,333,lesbian
2487,370,explosions
931,88,bad acting
363,163,Sex
760,815,mother daughter relationship
323,37,Val Kilmer
611,548,based on a play
1541,761,CLV
1880,212,bg
1972,135,brazil
2333,424,road trip
2440,370,PG-13:language
2116,37,Atmospheric
414,411,Roald Dahl
2435,76,great soundtrack
2075,54,rousing
1148,775,Burt Young
2351,240,twee
1252,670,free speech
396,801,misunderstood
2446,258,excellent script
119,53,multiple storylines
732,541,Lame ending
1028,111,classic
582,815,stereotypes
1701,814,Tom Hanks
862,424,Drew Barrymore
662,821,Marty Feldman
2092,548,based on a TV show
2369,423,surreal
875,613,seen at the cinema
2196,135,anime
129,809,realism
2302,815,captain
987,435,Clyde Geronimi
2191,814,Martin Scorsese
2393,424,thought-provoking
178,761,CLV
579,435,Criterion
1649,526,ZAZ
1355,258,violence
378,163,Ed Harris
1465,815,unsuspenseful
2144,135,cult
1284,548,2D animation
2432,758,Marvel
2164,761,DVD-RAM
544,11,children vs. parents
1982,61,Funny
2326,424,assassin
1338,370,PG-13
1568,643,Oscar (Best Actor)
0,761,DVD-Video
2162,616,Pixar
2435,370,unpredictable
1081,479,100 Essential Female Performances
1690,289,Oliver Stone
317,448,funny
2286,54,harsh
622,775,chess
1964,141,Richard Masur
343,325,Coen Brothers
2122,538,fable
1323,548,nudity (topless)
2115,548,undercover cop
2481,424,adapted from:book
643,54,INNOCENCE LOST
612,666,music
1591,54,satirical
2051,424,british
1487,52,Matthew Perry
1832,670,teen
2201,775,corruption
140,815,marriage
688,54,bittersweet
2147,548,drugs
1812,133,scary
818,370,directorial debut
2387,448,poverty
1907,814,Robert Ludlum
116,176,Slashy
204,133,silly fun
1636,54,quirky
2394,448,revenge
627,11,adapted from:play
1690,435,Oliver Stone
2100,548,propaganda
796,766,thought-provoking
311,761,CLV
176,354,quentin tarantino
654,801,quirky
804,370,1930s
2321,815,Netflix Finland
1307,548,espionage
798,40,US President
997,370,gladiators
2394,825,ClearPlay
1477,761,CLV
2429,76,CGI
585,473,Funny as hell
2107,15,vampires
1030,135,teen movie
1877,64,Michael Rymer
1911,809,literary adaptation
807,307,twist ending
1682,815,security guard
157,796,franchise
2364,9,vigilante
1274,761,DVD-Video
780,428,Nicolas Cage
619,54,gloomy
2096,615,philosophy
2191,212,movie to see
2440,702,witty
29,133,Brad Pitt
2152,548,zombies
912,814,Paul Scofield
2427,629,insanity
2162,370,animated
2098,815,art house
335,196,cannibalism
504,54,rousing
1681,815,patriarchy
2468,11,murder
2455,16,thought-provoking
1082,548,space
1662,370,Ben Stiller
679,11,author:E. M. Forster
10,63,Mel Brooks
213,88,vietnam war
672,212,movie to see
1496,176,Indiana
2313,825,ClearPlay
27,370,atmospheric
2394,661,old men
620,775,great soundtrack
1488,370,love
782,300,silly
1388,11,setting:summer camp
662,188,Playlist
2309,775,silly plot
2335,300,Tilda Swinton
2186,2,Zoom In & Slo-Mo The Porking Scene With Ridin' Winona
29,737,imagination
849,52,gritty
394,824,Bibliothek
2451,90,entertaining
433,815,facades
1355,54,FIGHTING THE SYSTEM
2289,289,Christian Bale
1942,370,based on a true story
358,370,screenwriter:Jonathan Roberts
1682,300,Samuel L. Jackson
1902,342,lonliness
796,139,I think there was one really good joke or two
829,801,fantasy
2196,670,magic
2109,212,Bob*ola
1355,538,men
1021,11,Bechdel Test:Fail
2288,53,apocalypse
799,289,submarine
2235,548,nudity (topless)
107,532,corruption
843,548,serial killer
1182,655,tear-jerker
2232,121,homosexuality
2438,424,David Fincher
1112,63,Stop-motion special effects
653,775,newlyweds
2180,814,Julianne Moore
2172,236,Bernie Mac
266,11,author:John Grisham
608,590,violence
2214,16,surprise ending
2130,111,fast food truths
937,163,Halloween
741,176,Skeet Ulrich
1461,111,want to see again
1995,370,New Jersey
2364,176,Heath Ledger
680,548,military
2279,212,movie to see
1848,303,feel-good
69,370,R
1543,815,National Film Registry
2175,670,Hayao Miyazaki
1791,163,Arnold Schwarzenegger
812,88,Robert Carlyle
1248,133,artistic
1907,191,want to see again
2285,319,bittersweet
1244,815,orphans
2289,538,magic
2400,766,fantasy world
2329,212,KAF
2079,586,great actress
1377,484,zombies
2374,661,social commentary
2029,52,Mickey Rourke
722,548,superhero
2490,561,dystopia
1390,758,jay and silent bob
1659,154,atmosphere
609,11,military
213,535,psychology
2304,9,Romany Malco
913,370,Edgar Award (Best Motion Picture)
357,54,fanciful
419,11,character:Snake Plissken
198,435,Criterion
917,50,boxing
2177,775,political
851,648,comedy
2215,424,assassin
2371,370,McCarthyism
1005,467,Matt Dillon
1285,53,ghosts
1799,680,adolescence
1754,182,Nicole Kidman
1778,370,Oscar (Best Actress)
2163,761,IMAX DMR 3-D
2195,54,wintry
1707,825,R
842,321,predictable
2137,370,Oscar Nominee: Adapted Screenplay
337,688,humorous
159,141,Liesel Matthews
127,111,horrible
904,54,sexual
1446,532,wrongly accused
2001,11,orphaned cartoon character
2413,548,military
2178,634,animation
2490,370,Woody Harrelson
1800,670,bittersweet
1866,89,crime
2133,206,life choices
2265,767,based on a book
904,548,crude humor
2007,548,post-apocalyptic
643,548,imdb top 250
958,68,Kurosawa
1545,761,BD-R
1925,775,Ray Harryhausen
673,484,no narrative
1006,775,Harrison Ford
2353,11,killer-as-protagonist
64,815,on dvr
2394,821,racism
1094,289,Edward Norton
2411,701,friendship
1094,54,confrontational
3,45,chick flick
1962,552,funny
1244,815,heart problems
2267,37,jeff anderson
1860,11,comedy of manners
2250,548,homophobia
2062,716,adolescence
1366,761,BD-Video
335,535,cannibalism
1856,548,private school
1996,648,Hugh Jackman
1542,548,based on a book
276,467,Steven Spielberg
1682,54,melancholy
1696,370,Disney
2232,841,1970s
2029,289,Robert Rodriguez
262,548,parody
2181,300,Chan-wook Park
1780,380,friendship
1316,226,dark comedy
2435,249,surreal
1832,775,Jake Gyllenhaal
562,369,British
588,54,SPACE TRAVEL
515,370,race relations
1186,435,Joel Schumacher
615,824,Bibliothek
1663,370,R:graphic sexuality
1915,548,aliens
2465,173,comic book
2233,548,military
1704,88,comedy
2308,555,action
2214,548,biology
1997,775,visually appealing
2346,775,disaster
717,33,sci-fi
2327,414,nerds
1780,702,feminism
2285,176,gruesome
1026,779,classic
590,761,BD-R
1259,135,thriller
42,370,New York City
1547,473,Underrated
2308,11,protagonist is engineer
1430,535,kids
1394,435,Mark Sandrich
1046,815,To See
175,561,emotional
615,370,sport:boxing
384,815,dogs
2102,37,Uma Thurman
2344,200,academia
2462,836,inspiring
1210,775,virtual reality
557,176,nocturnal
2339,815,TOTALITARIAN STATES
2214,424,scifi
787,824,seen
2278,411,magic
1684,176,Bruce Payne
1693,569,Crime
1541,133,OUT FOR REVENGE
1187,127,tense
392,138,Jeff Goldblum
2260,548,comic strip
629,52,tense
662,123,horror/comedy
2331,548,siblings
2030,249,bittersweet
2405,592,Diane Kruger
2484,398,animal:tiger (CGI)
1490,815,great script
392,64,Bill Pullman
2255,767,sexual abuse
1518,197,franchise
343,548,deadpan
2240,689,Seen 2009
460,45,classic
122,548,corruption
1766,761,Betamax
77,424,social commentary
2485,52,Middle Earth
1848,414,beautiful little details
2099,435,Guillermo del Toro
564,858,Aardman
1860,54,atmospheric
2072,670,Tim Burton
2237,424,adapted from:book
654,736,future
2295,680,Jude Law
105,698,Robert Redford
2160,122,mindfuck
1972,351,Rio de Janeiro
2262,815,tissue regeneration
343,571,dark comedy
1861,84,unrealistic
1903,775,Ewan McGregor
2488,757,based on a TV show
1682,801,eerie
2442,680,wilderness
1916,548,dragons
1413,11,courtroom
987,761,VHS
205,424,transgender
2164,424,gay
522,111,Vince Vaughn
2388,11,murder
2107,775,vampires
2450,548,stylized
1366,289,James Bond
171,133,violence
953,64,Christopher Lloyd
2467,786,cinematography
770,330,assassin
2424,629,Sigourney Weaver
1089,737,surreal
233,702,Funny as hell
2102,670,atmospheric
234,11,co-dependancy
1998,206,alternate reality
1224,761,Super-35 Blow-Up
2353,648,Johnny Depp
2365,330,Matt Damon
453,337,atmospheric
2181,354,incest
1493,141,Jerry O' Connell
386,99,satire
2134,84,sensationalistic
1962,324,Sandra Bullock
2236,88,adapted from:book
2170,408,relationships
1559,88,World War II
1957,548,cloning
1247,824,Bibliothek
1816,435,Robin Hardy
757,40,president
2275,110,surreal
1015,416,romance
1235,326,great soundtrack
2116,815,buddhist
549,548,New Orleans
1043,767,ghosts/afterlife
2013,538,dorian grey
547,428,Playing with those Boys
292,548,nudity (rear)
1158,370,Oscar Nominee: Adapted Screenplay
1086,324,Sandra Bullock
1901,237,infidelity
1087,11,BREAKUPS AND DIVORCES
921,163,Mother - Daughter Relationship
732,548,ensemble cast
732,810,alien invasion
1626,448,Cathy Moriarty
675,297,series
2164,414,social commentary
2279,370,hunting
593,168,Kubrick
449,702,Oscar (Best Cinematography)
1434,189,classic
2210,815,tripods
2341,121,true story
907,594,ships
658,775,science fiction
782,801,bad science
2462,52,special effects
1723,173,controversial
1526,603,hard to rate
1753,236,Conrad Vernon
1439,370,Tom Ripley
536,135,violent
2030,613,seen at the cinema
765,54,stylized
133,370,new jersey
335,752,disturbing
2480,775,R:language
2096,351,Jim Carrey
2446,11,protagonist is a therapist
2423,88,kindness of strangers
1433,435,Criterion
2456,528,superhero
746,815,Argentina
786,563,Tommy Lee Jones
424,815,To See
1663,809,atmospheric
356,451,train
2306,825,R
2095,787,might like
293,548,sports
815,223,Nudity (Full Frontal)
1348,775,Sean Connery
2244,141,Ziyi Zhang
2490,370,PG-13:language
315,548,hotel
1345,424,dance
2214,540,surprise ending
1302,45,coming of age
234,119,addiction
900,690,cheesy (good)
444,11,adapted from B'way
2095,210,post-apocalyptic
29,569,Bruce Willis
1903,775,Hayden Christensen
1625,758,Scary movie series
2075,775,Elijah Wood
1563,11,setting:golf course
2467,702,Paris
455,176,enigmatic
1586,54,frantic
1259,844,Leelee Sobieski
1049,508,law enforcement
2423,424,American Football
662,814,Marty Feldman
76,54,lavish
1887,775,Ron Perlman
1500,63,George Lucas
1918,435,Kathryn Bigelow
593,786,violence
575,761,CLV
176,801,Quentin Tarantino
993,761,Betamax
186,435,Luis Llosa
1965,300,Studio Ghibli
2292,122,poker
775,810,aliens
1045,138,James Stewart
2495,678,Christopher Nolan
552,821,Katherine Hepburn
175,435,Jean Reno
693,40,classic
783,211,cute romance
1419,129,original
2209,54,atmospheric
1323,548,England
995,211,2D animation
286,249,Shakespeare
235,11,killer-as-protagonist
775,775,colorful
1050,594,survival
2498,52,Neal Patrick Harris
2049,775,virtual reality
1396,50,U.S.S. Yorktown (CVS-10)
1538,111,Hoodoo
1270,138,Stanley Kubrick
2098,815,Underrated
2159,388,creepy
513,122,action
1957,11,even-numbered ST movie
2264,758,slapstick
1026,129,wizards
2453,809,sci-fi
356,548,espionage
1285,473,Frightening
1084,815,Victorian era
2288,11,author:P. D. James
453,52,philosophical
2092,11,Based on a TV show
2273,236,Amy Adams
151,824,Bibliothek
1713,548,based on a book
206,548,nudity (topless)
2176,775,Studio Ghibli
1706,198,historical
698,821,Robert De Niro
2168,815,soccer
1116,761,Betamax
811,548,lesbian
2051,424,Billy Bob Thornton
2339,767,Bechdel test: pass
143,702,Oscar (Best Supporting Actor)
1424,556,compassionate
818,527,thought-provoking
392,138,sci-fi
377,11,Jane Austen
2433,370,Oscar Nominee: Sound Editing
1303,435,Kelly Makin
2478,548,London
2029,111,one of the best i've seen
1693,249,stereotypes
1996,548,Marvel
915,815,Texan
105,306,computers
157,775,awesome soundtrack
1543,548,television
2453,680,parallel universe
335,258,serial killer
2351,125,high school
1087,815,WRITER'S LIFE
2232,398,bittersweet
2374,775,cynical
1108,54,compassionate
728,548,ocean
562,702,religion
675,448,archaeology
2232,309,Jake Gyllenhaal
2001,332,lost child
2250,274,dystopia
2285,319,fantasy
560,68,French
672,435,Criterion
2411,699,Pixar
268,11,sewer/tunnel chase
815,532,psychology
1333,815,library
213,11,related:technique:Forrest Gump
98,712,tense
804,825,ClearPlay
2221,448,Kate Nauta
1928,678,cars
1468,53,Emma Thompson
1998,448,crappy sequel
787,258,space travel
1076,163,Loni Anderson
1044,786,tense
1715,548,dance
2311,330,zombies
1808,825,action
2269,354,superhero
1320,821,Beatles
102,388,always watch it when it's on tv
2286,76,organized crime
798,532,US President
1377,54,humorous
1753,793,animation
2326,9,espionage
2340,458,Russell Crowe
1337,54,PERFECT CRIME
2040,548,private school
2032,717,vampires
2328,370,quirky subculture
743,548,angel
504,815,witch
2477,275,digital cinematography
1350,88,murder
2476,841,small town
696,815,National Film Registry
1921,319,atmospheric
2072,556,Tim Burton
2007,467,Cillian Murphy
1768,739,Angelina Jolie
170,161,remote location
529,791,funny
2364,815,Batman (series)
2478,370,beautiful cinematography
647,643,Oscar (Best Supporting Actor)
1482,670,religion
2140,548,robots
1129,11,Hitchcock
100,306,mexico
2212,569,superhero
1924,289,Robin Williams
505,111,martial arts
1049,370,gangsters
1091,716,tear jerker
655,54,sweeping
1627,821,atmospheric
1520,435,Newt Arnold
1931,435,Stephen McHattie
929,435,Criterion
80,342,stylized
523,424,Kevin Bacon
2408,680,series reset
1065,138,Tom Cruise
682,814,Sam Watterston
2161,814,Jamie Foxx
386,796,classic
148,814,Peter Jackson
2067,54,tense
1263,815,mentally impaired
274,548,police corruption
2213,538,party
1656,309,catherine deneuve
696,815,memasa's movies
1974,141,Kenneth Mitchell
1348,11,murder
107,46,police
1907,275,nostalgic
2209,761,IMAX DMR
949,814,Antonio Banderas
1273,370,delinquent
591,370,forceful
1297,163,Beverly D'Angelo
175,11,killer-as-protagonist
1358,33,John Cleese
2245,370,R
2360,661,Colin Farrell
618,435,Andrei Tarkovsky
451,786,satirical
222,716,not funny
1370,766,psychology
2168,861,AlmodÃÂÃÂ³var
1244,716,musicians
943,245,drama
824,127,murder
2435,88,Leonardo DiCaprio
599,11,disorientating
1795,594,babies
601,609,monster
642,561,disturbing
550,548,bugs
40,825,ClearPlay
2136,569,comic book
1565,423,high school
189,659,imdb top 250
1693,758,Brad Pitt
2044,590,Uma Thurman
2487,370,brawl
438,473,Classic Chase Scenes
834,435,Jean-Pierre Jeunet
1515,548,imdb top 250
2030,370,bittersweet
1071,761,BD-R
2097,580,Coen Brothers
163,548,mental illness
1509,11,based on a true story
198,54,FAMILY GATHERINGS
1559,793,Oscar (Best Directing)
1666,815,miners
1609,594,spying
2415,809,architecture
1568,823,Rome
597,122,imdb top 250
466,435,Gregory La Cava
2075,199,author:J. R. R. Tolkein
2125,40,witch
1355,670,disturbing
2419,659,clowns
152,467,Kirsten Dunst
2222,370,drugs
1159,289,Robert Rodriguez
1210,214,philosophical
2321,370,Oscar Nominee: Sound Editing
1601,52,lone hero
1917,814,Jude Law
2298,661,Patton Oswalt
585,716,humorous
1238,532,swamp
2202,815,unfilmable original work
1656,37,great music
624,594,robots
457,435,Criterion
554,370,Minnesota
1867,548,martial arts
1207,787,reviewed
2023,307,Dynamic CGI Action
30,594,pigs
2228,548,writers
2464,321,baseball
2444,548,psychological
2487,775,improved sequel
384,815,Wallace and Gromit
453,206,annoying
1259,629,notable soundtrack
51,815,Golden Raspberry (Worst Actor)
2200,548,inventor
685,370,AFI 100 (Cheers)
1389,58,twist ending
281,761,CLV
2275,370,PG-13
1613,198,Terrence Malick
1753,111,classic fairy tales
2425,11,Sherlock Holmes
1149,775,Burt Young
1511,11,subgenre:road trip
2096,448,surreal
2476,354,bittersweet
42,33,Bryan Singer
1611,289,Al Pacino
263,370,Seen 2013
1581,11,setting:space/Earth orbit
1470,548,nudity (topless)
189,792,sentimental
1611,532,New York City
297,613,seen at the cinema
2477,766,nerds kicking butt
641,504,goofy
713,548,satire
89,594,NASA
313,775,action
2186,548,Philip K. Dick
2220,414,visually appealing
2314,194,torrential downpour
732,848,mars
1938,815,SIBLING RELATIONSHIPS
1352,821,Ennio Morricone
2246,237,torture
1292,649,Gilliam
1846,125,caper
1105,435,Criterion
1664,88,Gary Oldman
152,177,antonio banderas
2487,370,Bechdel Test:Pass
1158,824,04.04.06
1525,815,library
2435,809,thought-provoking
2398,11,related:Forrest Gump
848,451,unfaithfulness
2122,124,pixar
1401,249,sweet
1298,761,DVD-Video
1501,54,gritty
1579,821,Telly Savalas
2216,54,humorous
1491,815,no swordfighting
601,761,Betamax
986,775,fun movie
649,11,mostly about a single day
659,337,Sean Connery
1898,532,Tom Selleck
31,548,based on a book
158,424,Kirsten Dunst
2307,548,based on a book
2411,699,comedy
915,815,National Film Registry
2089,139,cross-illusion
1227,141,Ian McDiarmid
2029,775,convoluted plot
2006,198,menacing
964,558,violent
1364,307,private detective
2271,127,visually appealing
2487,370,screenwriter:Drew Pearce
508,11,Bechdel Test:Pass (barely)
1824,775,Nudity (Full Frontal - Brief)
863,548,based on a book
91,548,DC Comics
1896,716,culture shock
23,702,love
1355,109,twist ending
261,448,Sylvester Stallone
1526,594,factory
2209,54,melancholy
1896,141,Louis Mandylor
735,761,Betamax
89,133,moon
2383,176,vampires
2155,809,thought-provoking
2481,424,Hugh Grant
1174,111,cross dressing
662,236,Teri Garr
1816,176,MISSING PERSONS
915,176,radio
1261,702,hilarious
2285,307,surreal
2178,634,cyberpunk
988,761,BD-Video
457,815,salvador dali
157,761,55 movies every kid should see--Entertainment Weekly
1424,64,Tom Hanks
2477,766,Emma Stone
497,237,classic
1800,182,bittersweet
535,231,80's classic
2481,702,visually appealing
2368,775,father daughter relationship
2215,758,based on TV series
1861,435,Jessie Nelson
77,561,Golden Palm
444,761,Betamax
855,775,nocturnal
2444,841,Darren Aronofsky
1939,831,disturbing
1595,114,high school
1017,138,Louis Malle
2142,122,Matt Damon
571,54,fanciful
2444,467,Vincent Cassel
1639,380,music
2075,380,fantasy
2282,54,bittersweet
227,821,film noir
1194,176,dystopia
2101,815,To See
320,761,CAV
1178,821,Martin Short
77,197,mental illness
1896,370,chick flick
337,535,France
1821,206,john cusack
634,548,World War II
1030,370,80's classic
2108,548,sword and sandal
2405,629,Quentin Tarantino
771,138,1980s
2162,324,Pixar
2435,571,ensemble cast
2289,548,based on a book
2172,613,watched 2005
2427,37,insanity
509,127,based on a book
649,370,time travel
578,594,Australia
1430,309,Rob Minkoff
1355,163,Edward Norton
718,548,Star Trek
296,594,military
2403,467,Michael Nyqvist
1997,670,adventure
175,563,corruption
1943,211,easily confused with other movie(s) (title)
239,11,protagonist is writer
1832,223,mental illness
2006,289,John Turturro
2232,300,bittersweet
593,370,widower
1647,289,Gene Hackman
529,309,Graham Chapman
1402,414,quirky
663,435,Jim Jarmusch
2072,370,Oscar Nominee: Music - Original Score
1809,548,1950s
2152,370,england
1320,149,the beatles
628,752,americana
2424,775,misanthropic
810,54,gloomy
2262,548,Marvel
676,370,political satire
818,571,Jude Law
2417,446,intelligent sci-fi
1601,569,Mel Gibson
1559,424,Oscar (Best Cinematography)
2217,424,documentary
676,398,naive
1367,775,Roger Moore
1345,7,Favorites
1739,63,Robert Rodriguez
991,63,Disney
2384,206,top secret
175,290,Classic Crime
779,775,jungle
337,111,beautiful
591,538,court
465,326,Astaire and Rogers
810,370,Ang Lee
338,141,Cliff Edwards
807,775,unrealistic
855,436,Jennifer Connelly is a fox
2350,815,memasa's movies
1932,30,Hayao Miyazaki
1262,678,Sigourney Weaver
1854,369,adventure
2445,688,based on a book
2215,11,murder
1248,643,videogame like
641,548,suicide
2177,775,politics
647,212,movie to see
1039,176,imagination
1482,548,vigilante
1074,767,Johnny Depp
2488,775,fast paced
333,548,civil war
330,45,overrated
1402,831,Johnny Depp
1036,370,Hollywood
343,629,Coen Brothers
219,670,animals
1043,670,haunted house
2405,538,Dead Nazis
593,613,Can't remember
392,370,apocalypse
171,548,road trip
2159,594,psychology
2396,815,postwar
1900,732,James Franco
1015,424,Anjelica Huston
2406,809,psychological
2115,300,Anthony Wong Chau-Sang
2350,740,fairy tale
2442,841,true story
2098,200,disturbing
916,289,Gene Hackman
725,761,70mm
837,29,hilarious
1261,163,Dan Aykroyd
2489,680,Simple
533,45,violent
839,418,1.5
1094,532,holocaust
649,661,life changing
1985,300,bad science
588,258,atmospheric
2407,122,hugh jackman
1108,54,drab
897,54,ominous
2473,815,Faberge egg
2325,648,comedy
2423,319,touching
2321,122,Steven Spielberg
1996,809,based on a comic
1586,810,busby berkeley
1899,775,Dwayne Johnson
324,594,adolescence
668,815,National Film Registry
1854,188,magic
219,111,literature
2298,309,animation
2393,548,child abuse
241,479,100 Essential Female Performances
1093,98,mysoginistic
855,307,surreal
2288,300,Michael Caine
2285,775,violence
728,198,classic
1835,64,Pixar
23,702,Oscar (Best Actor)
2105,122,Denzel Washington
2456,370,superhero
1135,54,LOVE TRIANGLES
16,412,Antonio Banderas
2198,258,heaven and hell
2424,792,military
1967,548,vocalists
2132,580,Tom Hanks
824,594,Amish
642,648,based on a book
1143,58,thriller
2275,370,PG-13:sexuality
948,758,Childern
1104,435,Neil Jordan
56,68,girlie movie
2035,52,creepy
41,11,Related:Pocahontas (1995)
175,448,Jean Reno
1216,815,mask
2110,435,Tom Hanks
1159,548,aliens
2389,435,Ken Jeong
894,613,seen at the cinema
586,54,lavish
1848,809,great soundtrack
2306,467,Chris Evans
2485,370,too long
392,300,apocalypse
770,424,hit men
732,289,Tim Burton
2241,7,ToSee
2287,212,BGAB LRC
2245,561,Steven Spielberg
2239,761,IMAX DMR
2438,90,friendship
1067,758,Jackie Chan
2156,435,Trey Parker
2085,548,sports
1528,824,Bibliothek
2464,370,adapted from:book
1224,761,70mm
2421,424,Bill Murray
2445,370,innocents killed
