movieId,userId,rating
162,180,1.5
1373,805,3.0
176,118,4.5
567,438,4.0
1087,839,3.5
1541,188,4.5
1621,285,3.5
1239,333,5.0
2167,4,3.0
2087,693,5.0
1985,634,2.5
952,398,2.0
2232,53,3.5
2452,827,4.0
943,292,3.5
205,380,4.0
1760,46,2.5
2274,11,2.0
2342,390,4.5
1804,354,3.0
1127,464,3.0
1679,267,1.0
159,538,5.0
1094,212,4.0
900,637,4.0
313,826,4.0
2187,340,3.5
1969,390,4.5
2243,257,3.0
773,79,4.0
1285,684,5.0
1824,198,5.0
1748,833,5.0
302,584,4.0
1323,580,3.0
1334,435,3.0
1910,320,4.0
829,833,4.0
1123,804,4.0
839,287,4.0
1857,11,3.5
916,716,4.0
2272,307,2.0
2302,198,5.0
672,239,3.0
276,848,3.5
798,75,4.0
1795,422,2.0
536,364,5.0
159,148,4.0
422,294,5.0
2407,197,4.0
1259,43,5.0
1387,113,4.0
1526,761,5.0
1693,633,3.5
900,113,4.0
2145,548,5.0
1848,49,4.0
901,495,2.0
742,215,3.0
449,418,0.5
1432,186,4.5
2364,724,5.0
2440,397,4.0
1748,569,3.5
2147,320,4.5
1988,56,3.5
89,103,3.5
140,680,3.5
899,53,3.5
2196,768,5.0
372,602,3.5
268,113,4.0
2367,633,4.0
14,827,4.5
1809,772,4.0
646,25,4.5
942,846,5.0
1326,85,3.0
1878,488,4.0
647,108,4.0
1981,684,1.0
2131,242,4.5
1316,145,4.5
406,79,5.0
969,705,3.5
204,167,2.5
1833,333,5.0
1100,233,4.0
647,573,5.0
654,746,4.5
994,660,4.0
1243,26,2.5
765,839,1.0
1615,147,1.0
1506,111,4.0
1498,438,5.0
2028,807,2.0
2427,662,4.0
441,395,5.0
230,398,2.5
660,481,3.5
232,532,0.5
1540,488,3.0
42,253,4.0
2474,408,4.0
2412,554,5.0
702,761,3.5
2062,28,4.0
1213,66,3.5
846,56,3.5
2137,180,5.0
197,581,3.0
2262,564,5.0
1280,14,3.0
2161,676,3.5
705,345,1.0
505,411,4.0
2342,101,5.0
1832,855,3.0
2214,327,5.0
40,88,5.0
525,256,4.0
1880,137,3.5
803,833,4.0
1490,845,5.0
773,307,3.0
2131,54,2.5
336,251,3.0
698,796,3.5
1326,155,3.5
2075,159,4.0
595,196,5.0
1243,745,3.5
397,457,4.0
2036,45,4.0
302,603,5.0
1167,809,3.0
2162,780,3.5
378,18,3.5
233,723,3.5
1780,235,4.0
952,365,3.5
691,373,4.5
338,82,3.0
1072,602,4.5
1075,26,3.0
900,303,3.5
186,532,3.0
823,479,3.5
771,285,3.5
582,25,5.0
2146,33,3.0
982,261,4.0
2269,695,3.5
208,609,3.5
2195,569,3.5
2170,345,2.5
1919,424,2.5
595,658,4.5
577,750,3.0
1137,207,3.5
818,133,3.5
1023,761,4.0
2136,545,3.0
1402,791,3.0
586,438,5.0
1210,460,4.0
1247,53,3.0
1762,81,3.0
1448,17,4.0
660,400,3.0
1349,275,5.0
1235,468,2.5
1945,294,3.5
1051,744,4.5
2102,20,3.0
222,321,3.5
1883,247,3.5
1961,100,4.0
1207,156,3.5
2468,247,3.5
606,11,3.0
1494,449,3.0
1628,630,5.0
687,164,4.0
2299,516,2.5
1949,28,3.0
596,54,3.0
1823,121,4.0
2486,516,4.5
155,137,0.5
1097,695,4.0
837,804,4.0
1373,259,4.0
942,814,3.0
1453,859,2.0
801,788,1.0
1213,739,3.0
642,569,4.0
374,510,4.5
336,56,4.0
2435,528,4.0
735,505,3.0
1951,594,4.0
2388,825,4.5
952,630,4.0
2202,675,3.0
1789,132,3.0
2145,841,3.5
1597,94,3.5
612,119,3.0
214,128,2.5
50,206,3.5
947,156,2.0
2387,668,4.5
2188,289,4.5
2229,545,3.5
988,670,4.5
2000,745,2.0
786,193,4.0
1948,758,2.0
278,237,4.0
2417,591,3.0
1486,123,5.0
396,367,2.0
1099,123,3.5
399,237,1.0
1250,20,3.5
588,5,4.0
1236,78,4.0
2266,192,3.0
433,40,4.5
1848,51,3.5
1259,445,3.0
2101,774,4.0
608,788,5.0
2013,155,3.0
506,408,3.5
204,724,5.0
1453,45,3.0
710,160,2.5
1884,831,4.5
184,435,3.5
311,439,4.5
943,478,3.0
584,489,5.0
2278,452,5.0
80,815,4.0
2285,604,3.5
612,762,4.5
796,338,4.0
2245,193,4.0
1481,371,4.0
302,103,4.5
1917,728,4.0
818,333,4.5
1870,138,3.0
1510,705,4.0
1980,713,3.0
256,30,2.0
536,212,4.0
1570,300,0.5
628,479,4.0
2379,237,2.5
2188,71,4.5
2267,251,4.5
522,805,5.0
896,675,4.0
2242,61,3.0
967,708,3.0
2409,861,4.0
595,503,5.0
931,58,4.0
1988,52,2.5
2011,43,4.0
1824,17,4.5
157,193,3.5
544,812,4.0
105,261,4.0
1989,770,3.0
584,86,4.0
8,651,3.5
1921,345,2.0
1785,282,4.0
424,161,3.5
619,747,3.5
204,340,4.0
584,233,4.0
1965,128,4.0
763,788,4.5
612,603,4.5
1693,846,3.0
2413,713,5.0
1106,251,3.0
2275,571,5.0
650,68,3.0
2315,397,4.0
1960,171,4.5
2296,373,3.0
76,211,3.0
2204,852,4.0
585,208,5.0
1662,72,5.0
541,383,5.0
9,87,4.0
874,744,4.0
1962,714,1.0
83,859,1.0
2406,265,5.0
2485,302,2.5
562,13,3.5
1842,297,4.0
2309,380,3.0
2421,444,4.0
982,804,4.0
356,548,2.0
1900,636,4.0
8,586,2.0
874,715,4.5
1933,525,4.0
182,418,4.0
851,567,4.0
2112,370,4.5
613,164,4.0
1043,253,3.5
1480,497,3.5
2214,478,3.5
931,257,4.5
2144,155,1.5
971,655,3.0
8,809,2.5
799,213,4.0
677,115,4.5
1370,99,4.5
1939,495,4.5
1998,562,4.5
751,198,1.5
356,155,3.0
214,297,4.0
893,380,4.0
855,847,5.0
1987,14,4.0
769,416,2.0
54,90,4.0
597,665,4.0
2189,82,3.5
774,835,2.5
1258,508,0.5
1945,643,3.5
1547,839,1.5
1336,370,4.0
289,822,2.0
1293,259,5.0
1007,64,4.0
76,390,4.0
1557,368,3.0
557,121,3.5
1606,154,4.0
1937,259,4.0
510,160,3.0
1292,251,4.0
2023,259,5.0
1854,460,5.0
614,303,3.5
818,488,4.0
1988,727,2.5
1515,761,5.0
1417,543,3.5
1709,464,4.0
1629,333,5.0
1006,28,3.5
200,256,0.5
555,675,3.5
1513,108,3.0
1796,806,3.0
140,52,2.5
194,478,0.5
704,806,4.0
925,267,3.0
477,705,4.5
1424,750,2.0
1159,251,4.0
2091,198,2.0
1370,63,3.5
1582,307,3.0
982,211,4.0
2055,475,3.0
1194,132,4.0
1932,502,5.0
588,176,3.5
1810,251,3.0
2213,322,4.0
1364,786,4.0
2122,274,4.0
1917,548,3.0
1937,211,3.5
1146,212,3.5
1072,680,1.5
2415,97,3.5
2214,827,4.0
682,566,4.0
2066,258,3.0
378,404,3.0
1753,552,4.0
444,564,4.0
1662,763,4.5
5,133,3.0
2433,453,4.0
299,175,3.5
1996,475,3.0
1302,237,4.0
2473,515,4.0
866,826,3.5
1153,475,2.0
209,430,2.5
820,599,4.0
77,213,5.0
851,147,4.5
2172,705,3.5
422,736,4.0
276,259,4.0
299,301,4.0
624,296,2.5
76,557,4.0
2294,833,5.0
1411,113,3.0
32,489,3.0
2427,424,3.5
1753,65,3.0
2082,545,2.5
865,161,3.5
434,541,5.0
649,471,4.5
2169,111,1.5
2035,633,3.5
521,478,4.0
512,467,5.0
1854,626,4.5
2193,190,3.5
1262,417,3.0
1932,722,5.0
2130,418,3.5
2162,2,3.5
2084,744,5.0
2268,168,4.0
1006,655,3.5
1052,538,5.0
1996,264,4.5
804,450,5.0
2072,703,3.0
2448,715,4.5
1164,643,1.5
1106,716,2.0
1273,303,4.0
2288,368,4.0
1943,227,4.0
1248,82,4.0
1267,492,4.0
2447,9,4.5
605,609,3.0
600,618,4.0
499,604,3.0
299,184,0.5
722,741,3.0
2250,116,4.0
2151,581,4.0
40,68,4.0
1355,257,4.5
332,440,4.0
130,637,3.5
2194,737,1.5
102,229,4.0
2286,460,4.0
320,28,3.5
829,159,3.5
2061,750,3.5
577,84,4.0
1627,179,5.0
825,161,3.5
1694,374,4.5
1184,797,4.0
2136,538,2.5
2051,179,5.0
214,113,3.0
7,668,3.0
2078,367,4.0
2322,400,3.5
1960,847,4.0
2159,497,4.0
2160,840,3.0
152,609,4.0
582,750,4.5
204,364,3.5
270,705,4.0
1839,212,5.0
1200,108,3.0
386,192,4.0
213,345,5.0
1849,516,4.0
913,256,3.0
2213,747,3.0
1963,207,3.0
1737,114,3.5
1190,464,3.5
1866,56,3.5
422,840,4.5
2308,559,3.5
781,161,3.5
1210,133,3.5
1258,43,4.0
1495,54,3.0
2002,215,1.5
2349,28,4.0
1815,804,3.0
799,845,4.5
2315,141,3.5
2232,234,4.5
1535,2,4.5
2493,258,4.0
555,466,5.0
2181,400,3.0
868,718,5.0
2440,303,3.0
1754,63,5.0
1043,132,4.0
1889,713,3.5
582,159,5.0
1568,530,4.0
1703,123,4.0
2473,424,3.5
313,821,4.5
1338,805,5.0
634,680,3.0
2270,5,4.5
1183,384,3.5
441,435,3.0
1013,329,2.0
2453,596,4.0
1653,613,2.5
1728,603,4.0
1744,406,5.0
42,64,3.5
1419,845,4.0
2241,388,4.5
422,510,4.0
2131,833,4.5
2198,564,4.0
1811,6,2.5
1077,306,5.0
1255,261,4.0
2342,837,4.5
2435,459,5.0
775,595,3.0
334,795,1.0
1265,831,3.5
1075,212,4.0
900,79,5.0
1253,676,2.0
661,633,4.5
2436,297,3.5
1976,255,3.0
1443,163,5.0
2416,764,4.0
1986,200,4.0
829,294,4.5
2189,395,3.0
1419,861,2.0
1313,804,4.0
2250,56,4.0
442,493,2.5
1302,724,5.0
1409,745,4.0
438,590,5.0
702,651,4.0
2220,84,5.0
612,531,3.5
616,370,4.5
2469,359,4.5
224,464,3.0
1120,252,3.0
567,43,4.0
240,813,4.0
2228,594,4.5
826,148,3.5
2241,179,5.0
791,180,3.0
157,295,4.0
2411,757,4.5
1666,794,4.5
102,620,4.0
2208,508,3.0
1493,475,1.5
1911,9,4.0
2170,467,4.0
1663,838,4.0
786,209,4.0
1015,206,3.5
2040,648,1.5
1443,414,3.5
1028,763,4.0
2069,724,4.0
1625,66,2.5
392,378,4.0
2108,762,3.5
1302,522,3.0
557,301,3.0
618,633,4.5
889,286,4.5
253,833,4.0
396,807,0.5
2028,209,3.5
356,714,0.5
902,244,2.5
1657,222,5.0
637,251,4.5
1719,568,4.0
1912,60,5.0
773,92,2.5
1350,761,4.0
1475,662,3.5
1225,4,4.5
2324,200,5.0
2004,123,4.0
2499,252,3.5
2467,745,4.0
362,495,2.0
2228,100,4.5
1285,442,2.5
421,81,4.5
718,788,4.0
823,209,3.5
234,161,3.5
473,50,4.5
68,634,3.0
2314,547,3.0
734,392,3.0
1471,675,2.5
658,303,2.5
2346,367,4.5
37,223,4.0
2107,307,1.5
1060,620,2.5
1959,838,3.5
978,129,2.0
2466,136,3.5
2474,475,3.5
582,523,5.0
1019,4,5.0
2292,373,3.5
1979,237,3.5
544,289,1.5
555,251,4.0
2323,479,4.0
176,7,4.0
1003,237,3.5
919,129,2.0
1509,793,3.0
1900,750,3.0
2215,678,4.0
651,204,4.5
2380,456,4.0
17,316,2.0
600,849,4.0
1848,328,4.5
176,755,5.0
1253,408,2.0
609,712,3.5
2323,256,2.5
640,566,4.0
2172,26,2.5
594,100,4.5
2190,269,4.0
1592,538,4.0
11,58,3.5
689,2,4.0
1707,585,2.5
170,44,3.5
2032,472,3.5
2027,824,2.0
1065,791,4.0
769,97,0.5
630,51,4.0
1390,603,4.5
2178,495,4.5
176,366,4.0
1900,371,5.0
2397,748,4.0
742,633,4.0
2270,53,4.0
2499,787,4.5
1250,30,2.5
1335,807,3.0
734,840,3.0
650,653,5.0
431,206,3.5
2395,515,3.0
862,745,3.5
609,509,4.5
475,473,3.5
1797,708,2.5
798,132,2.5
1447,752,3.5
894,417,4.0
1322,519,3.0
1748,595,4.5
1617,545,3.5
1655,345,5.0
1978,285,3.5
194,108,3.5
2460,592,4.0
1243,566,3.5
1272,786,4.5
2030,734,2.5
987,734,4.5
1555,114,2.5
91,392,2.5
1463,475,4.0
182,53,5.0
151,522,2.0
433,424,3.0
143,538,4.5
726,589,1.0
2253,2,4.0
2023,394,3.5
1405,847,4.0
600,549,4.0
354,724,2.0
75,696,3.5
1753,248,0.5
2191,603,4.0
1919,422,3.5
804,244,4.5
1443,345,2.5
336,327,2.5
1164,306,3.5
608,803,4.5
176,616,3.5
728,160,5.0
1355,574,4.0
2389,73,4.0
2043,697,4.0
2400,461,4.5
2442,28,4.5
372,792,2.5
1821,837,3.5
845,384,3.5
23,562,4.5
425,449,2.0
1700,804,4.0
1631,786,4.5
1856,286,3.5
433,192,4.0
1384,834,3.5
799,633,4.0
174,253,1.0
256,825,3.0
2049,329,3.0
1272,66,5.0
2096,26,4.0
1290,251,5.0
2265,741,3.5
607,438,4.0
2433,164,3.0
443,334,5.0
907,9,3.5
1144,537,2.0
76,94,5.0
917,73,3.5
1106,89,4.0
1854,302,5.0
2205,414,3.0
311,154,3.0
1046,466,3.0
2339,842,3.5
2373,504,2.5
2078,200,5.0
588,3,5.0
549,125,3.5
528,520,4.5
1461,333,2.5
2030,404,4.0
785,417,3.5
1574,2,4.0
632,179,5.0
283,468,4.0
1068,675,2.0
1445,594,3.5
2152,717,3.5
1260,766,2.0
1619,26,3.0
76,642,3.5
2018,395,4.0
1087,798,3.5
1258,111,1.0
390,376,5.0
2188,316,4.5
1957,285,3.0
1187,154,1.5
595,368,4.0
335,177,4.5
1390,129,4.0
1546,786,4.0
1015,203,3.5
964,151,4.0
2225,313,4.0
2072,759,4.0
1701,473,4.0
1640,660,3.0
1910,329,2.0
1668,132,4.0
2401,730,3.0
1954,612,4.5
1135,229,4.5
1156,594,1.5
1773,630,2.0
1002,207,2.5
1210,222,4.0
600,30,2.5
1737,322,4.5
689,804,3.0
204,394,4.0
1285,655,4.0
1510,464,3.5
512,796,3.5
1112,806,3.0
1911,414,4.0
1820,204,3.5
448,695,3.0
783,207,1.5
1276,68,3.0
735,25,5.0
742,640,1.0
2113,330,0.5
30,151,5.0
391,326,4.0
1939,177,1.0
2057,642,3.5
1423,354,3.0
1073,806,4.0
888,141,3.5
312,161,3.5
1792,766,2.5
1803,651,3.0
1231,495,2.0
994,192,4.0
1105,806,3.5
829,197,4.0
606,412,5.0
1225,259,5.0
996,276,2.0
2278,508,4.0
486,108,2.0
1258,354,4.0
2020,564,1.5
448,498,4.0
700,154,3.5
2146,470,5.0
717,476,3.0
1368,775,1.5
1302,579,3.5
250,761,4.0
1216,815,5.0
2012,52,4.0
1964,398,3.0
1229,7,2.0
2162,335,3.5
189,763,5.0
1424,155,4.0
1835,590,4.0
1860,108,4.5
2195,734,4.5
780,267,3.5
1255,630,5.0
2332,538,3.5
646,85,4.0
1848,164,2.0
2038,839,2.5
53,466,4.0
2189,591,3.0
2393,762,4.0
1210,694,1.0
2019,2,3.5
473,573,4.5
1736,469,3.5
1693,94,4.5
351,668,4.5
2458,395,4.5
997,813,1.5
1482,335,3.0
2315,475,2.5
1955,639,4.0
378,791,2.5
2137,153,1.5
1063,649,3.0
1122,300,2.0
2027,705,4.0
2012,498,3.5
589,756,4.0
823,29,3.0
845,366,3.0
2261,226,3.5
1521,705,4.0
2202,32,4.0
634,148,4.5
654,566,5.0
582,21,3.5
1712,475,2.5
792,27,3.0
42,567,3.5
1655,70,3.5
1824,338,4.0
1034,344,3.0
810,806,2.0
1743,52,3.0
2302,448,2.5
904,113,4.0
1911,475,4.0
1745,778,3.0
2102,387,4.0
786,104,4.0
438,472,2.5
784,654,3.5
593,835,4.0
1343,129,2.0
2157,147,3.0
1261,256,4.0
1935,756,4.0
834,508,3.5
2117,592,3.0
2140,73,3.0
1846,516,4.0
2422,411,3.0
572,25,4.0
1683,377,4.5
1083,488,4.0
775,233,3.5
1996,541,4.0
626,666,3.5
42,283,5.0
1006,384,4.5
1811,548,1.0
2278,587,4.0
2209,539,4.0
2416,129,3.0
1919,285,3.5
1811,479,3.5
569,305,2.0
2144,3,2.0
343,173,4.0
1586,633,3.5
1839,24,4.0
780,97,2.0
1987,756,4.0
1891,147,2.0
1325,761,4.0
2218,491,2.0
2083,123,3.0
1349,441,5.0
161,107,5.0
280,724,1.0
2216,294,4.0
2401,480,4.0
785,305,4.0
695,305,4.0
254,522,3.0
1576,649,3.5
2235,282,4.5
41,835,2.0
2209,378,4.0
1839,156,3.5
1550,612,3.0
1298,92,3.0
2386,394,4.5
2071,155,4.0
659,2,5.0
1556,211,3.5
1958,129,4.0
2218,17,3.0
2053,238,4.0
153,777,1.0
851,633,3.5
1285,320,5.0
313,321,4.0
1367,235,4.5
2114,526,2.5
2246,435,2.5
2036,119,4.0
770,504,3.0
2411,519,0.5
2008,43,2.5
302,64,3.5
666,497,4.0
2418,788,3.5
584,108,5.0
1316,309,4.0
1487,424,3.5
2461,128,2.5
1137,660,3.5
1683,549,3.0
59,668,4.5
964,475,4.0
107,105,2.5
809,515,4.5
2231,286,5.0
1944,424,2.0
2320,850,4.0
1374,660,2.5
2406,300,4.0
1996,724,5.0
707,532,3.5
2235,469,2.5
961,761,4.0
1766,49,5.0
634,289,4.0
801,335,2.5
1225,642,3.0
1611,786,4.0
1730,345,0.5
2048,338,3.5
1617,579,4.0
2402,479,4.0
2218,320,5.0
1839,15,3.5
2482,52,4.0
748,282,4.5
2162,112,2.5
1102,761,4.0
964,786,3.0
1586,400,3.0
4,660,2.5
2270,478,4.0
15,320,5.0
2191,262,2.5
139,337,2.5
42,193,4.0
2245,796,3.5
729,52,2.0
665,730,3.0
1052,672,4.5
588,504,4.0
429,58,5.0
2349,14,3.5
662,25,5.0
2361,257,4.0
2440,392,3.5
528,466,4.0
187,129,3.0
1338,402,4.0
1500,237,4.5
1074,570,4.0
2435,539,4.0
624,758,2.0
472,424,4.5
1915,16,2.5
2446,80,4.0
1169,237,5.0
562,522,4.0
943,189,5.0
799,5,3.0
2072,615,4.0
356,65,3.0
564,810,4.0
734,65,4.0
2483,652,4.5
1856,792,3.0
176,32,4.0
716,129,3.0
1749,54,1.5
1952,35,3.0
1986,449,3.5
2019,861,4.0
1329,129,4.0
1955,64,3.0
89,188,4.0
183,248,3.0
551,408,3.5
1657,752,3.5
1948,831,4.5
2049,409,4.0
1509,717,4.0
1184,51,5.0
851,399,4.5
536,276,4.5
2010,839,2.0
2136,791,3.5
709,468,5.0
1696,11,4.0
483,725,2.0
54,835,4.0
984,648,3.5
467,815,2.0
95,495,3.5
276,763,5.0
30,115,4.5
2455,303,4.5
416,276,3.5
329,109,3.5
2487,193,4.5
392,659,0.5
1095,45,3.0
1833,256,3.0
1258,63,2.5
119,504,3.0
1584,368,4.0
766,473,3.5
2142,847,4.0
672,462,5.0
54,122,4.0
329,764,2.0
2209,732,4.5
852,750,4.0
1759,190,4.5
621,39,3.0
363,282,3.5
1381,665,4.5
594,377,4.0
2356,798,2.0
2191,125,4.0
14,680,0.5
1932,831,3.5
1694,7,4.0
1748,409,4.0
1634,240,3.5
1391,132,3.5
1531,258,3.5
472,805,5.0
2341,303,3.5
770,155,5.0
1513,450,5.0
717,766,0.5
42,325,5.0
1124,89,3.0
1199,591,3.5
1251,325,3.0
1859,675,3.0
1621,423,4.0
774,259,3.5
2171,787,3.0
2075,495,3.5
1333,392,3.5
2316,380,2.0
1969,596,4.5
1302,728,4.5
1109,604,3.0
698,579,3.5
2407,202,4.5
1959,425,5.0
1859,335,3.5
199,612,4.5
2417,858,4.0
1193,285,3.5
332,842,4.0
2188,186,4.0
1903,554,4.0
1851,547,5.0
818,65,3.5
1803,660,3.5
570,371,5.0
675,849,5.0
1807,326,2.5
2423,850,5.0
1974,259,2.0
1201,510,4.0
2142,50,4.0
2319,409,3.5
922,541,4.5
1261,789,5.0
2419,168,4.0
766,724,4.0
1641,612,1.0
2044,388,4.0
2122,398,3.0
2116,316,4.5
1419,113,4.0
2283,200,5.0
630,831,3.5
620,449,2.0
1808,68,3.0
1362,142,2.5
2218,97,2.5
1541,746,4.0
1991,594,3.5
620,256,2.5
1259,448,2.5
997,580,2.5
499,161,3.5
161,368,5.0
190,417,3.5
2196,676,3.0
708,804,4.0
1702,345,5.0
1859,671,5.0
1901,580,3.0
1235,562,4.5
335,287,4.5
2032,27,4.5
1513,237,4.5
2471,129,3.5
1565,484,4.0
1073,531,3.5
900,522,2.0
1337,338,4.0
1297,806,3.0
986,136,4.5
422,800,5.0
2242,634,3.0
529,275,1.0
544,728,4.0
843,595,2.0
1383,384,3.5
2453,715,3.5
357,204,4.5
2191,366,3.5
1925,11,2.0
287,622,2.0
2105,2,4.0
1665,153,3.5
276,100,3.0
2066,608,4.0
1511,660,3.0
230,640,1.0
912,787,3.0
500,438,4.0
829,515,0.5
548,417,4.5
328,406,3.5
612,216,4.0
125,806,2.5
127,261,4.5
892,136,4.0
254,4,4.5
1600,488,3.0
1839,845,4.0
157,310,3.5
223,580,5.0
1359,279,3.5
2139,39,3.5
1737,159,4.0
775,306,5.0
136,305,2.0
499,682,5.0
73,204,4.0
1854,790,5.0
892,45,3.0
1387,488,4.0
2007,625,3.5
1825,572,5.0
2327,424,2.5
528,27,4.5
1991,475,3.0
144,475,3.0
18,856,2.0
1652,834,3.5
320,52,2.5
1476,259,2.5
904,472,3.5
804,718,3.0
2314,569,3.5
462,410,5.0
1835,153,4.5
2400,741,3.0
537,168,4.0
2102,475,4.0
539,604,3.5
1006,44,4.0
286,244,3.5
2456,424,4.0
1983,763,3.5
2279,43,3.5
2012,285,4.0
2022,64,1.5
2407,165,4.5
600,292,5.0
1902,466,4.5
1618,378,3.5
2367,225,3.5
2169,861,3.5
846,266,3.0
585,283,5.0
2257,637,4.5
1389,822,2.5
1099,655,1.0
435,833,5.0
1921,858,4.5
321,380,3.0
1094,383,4.0
512,105,4.5
1207,84,4.0
2245,345,3.0
779,538,3.0
2374,164,2.5
1744,235,5.0
562,72,3.0
1248,821,4.0
650,388,4.0
796,835,3.0
256,15,2.0
687,514,4.0
442,825,3.0
1655,186,3.5
1834,300,3.5
1973,745,3.5
1524,24,3.0
1006,171,2.5
89,175,3.5
775,276,4.0
2055,737,4.5
641,182,3.0
622,488,3.0
453,225,3.5
884,684,1.5
2402,475,3.0
2399,695,3.5
1364,634,4.5
1785,316,3.5
99,778,3.0
1703,538,4.0
2099,344,4.0
232,238,3.0
1805,697,4.5
943,519,0.5
883,840,1.5
2419,72,4.0
2251,198,4.0
98,491,4.5
765,651,2.0
213,770,4.0
2338,366,3.0
766,636,3.0
2021,180,1.0
1892,256,2.5
1420,49,3.5
1251,819,3.5
2094,296,4.0
1463,155,4.0
672,543,4.0
953,212,3.0
1883,239,2.0
2436,722,3.0
658,417,4.5
643,267,3.5
2399,398,3.5
621,256,4.5
37,49,2.0
1383,655,3.5
1193,541,3.5
2172,207,2.5
204,343,3.0
1601,859,2.0
562,466,4.5
1028,464,3.0
2240,614,4.5
2408,200,2.5
1954,522,2.5
1425,398,4.0
2250,762,4.5
2240,296,3.0
387,256,0.5
1080,834,3.0
2042,549,3.0
1932,408,5.0
2145,320,5.0
2447,617,2.0
388,724,3.0
336,4,4.5
1611,114,4.5
603,129,1.0
773,648,4.0
1760,160,2.0
1418,14,3.5
2058,180,4.5
916,825,3.5
1576,79,5.0
242,311,4.0
541,12,4.0
176,96,5.0
452,591,4.0
75,49,1.0
1000,253,3.0
190,95,4.0
270,97,3.0
1121,52,2.5
1567,787,4.0
2378,446,4.5
1760,741,2.5
378,43,3.0
40,228,5.0
1116,545,2.0
513,319,4.0
255,371,3.0
2266,190,3.5
1006,762,4.0
2146,712,5.0
1840,515,3.0
2170,380,2.0
1509,43,3.0
396,424,4.0
796,142,3.0
994,160,2.5
2306,744,3.5
2053,577,5.0
584,0,4.5
222,539,4.0
2398,380,4.0
865,630,4.0
1106,223,3.5
1770,861,3.5
1972,771,2.5
695,371,3.5
266,852,4.0
2325,585,4.0
2372,43,3.0
1683,23,4.0
1966,668,4.0
1491,276,3.5
29,300,4.0
735,95,3.5
642,66,5.0
1780,549,4.0
2411,477,4.5
1928,653,4.0
2044,616,2.0
917,705,2.5
2093,365,3.0
2417,76,4.0
1526,154,4.5
2466,467,3.5
1251,562,4.0
2030,562,4.5
2102,602,4.0
322,207,4.0
30,744,4.0
1035,822,2.0
1794,424,2.5
2371,242,2.0
1106,668,4.5
2382,56,3.5
2155,419,3.0
1228,121,2.0
1133,526,0.5
931,361,4.0
1699,175,3.5
2340,76,3.0
453,261,4.0
642,229,4.5
1650,155,4.0
266,142,2.5
1808,371,5.0
0,275,3.5
29,333,0.5
584,261,3.0
1068,678,2.5
2258,258,3.0
1976,437,3.5
1687,522,0.5
1499,164,4.0
379,56,4.5
1841,129,4.0
1693,251,2.5
2331,841,4.0
2385,400,3.5
332,601,1.5
2202,835,4.0
1491,237,5.0
1568,204,5.0
2472,519,0.5
2374,844,4.0
7,804,4.0
582,18,4.0
894,438,4.0
1966,763,4.0
1750,43,4.0
1924,128,4.0
1403,370,3.0
2262,202,4.5
268,359,4.5
1915,822,3.0
1144,161,4.0
780,29,3.0
2301,366,3.0
2249,316,3.0
1523,538,5.0
2243,444,3.0
775,628,3.0
321,417,3.0
2269,834,3.0
585,412,4.5
1170,475,3.0
2158,402,4.0
665,63,4.0
1648,191,3.5
1812,371,4.5
2291,242,4.0
2366,194,3.5
1556,232,3.5
1556,450,4.0
1419,148,4.5
40,446,3.5
2424,344,5.0
1252,136,3.5
829,82,4.5
2101,717,3.5
2364,569,4.5
2253,100,4.5
1292,810,4.0
1967,528,4.0
1907,167,5.0
2459,832,5.0
1854,733,5.0
1338,767,3.0
1568,820,4.0
302,5,4.5
422,768,5.0
1077,132,4.0
1321,155,2.5
1851,846,4.0
818,796,3.5
1186,604,3.5
455,161,4.0
2415,575,4.0
992,788,3.0
577,683,4.5
1690,256,3.5
360,60,1.0
2286,815,3.5
669,581,4.0
2218,367,3.5
2071,592,3.5
607,404,3.0
1883,604,3.0
1873,807,2.0
230,84,2.5
287,727,3.5
1230,285,3.5
89,528,4.0
1629,727,3.5
1092,745,3.5
1553,305,3.0
517,668,2.5
770,637,4.0
1553,422,2.5
418,822,4.0
952,805,3.0
2164,51,3.0
103,634,3.0
240,522,2.0
1364,18,4.0
291,449,3.5
438,702,3.5
1232,82,3.0
158,579,3.5
1862,237,3.0
1927,850,4.0
2040,379,4.5
1173,199,4.0
335,840,3.5
530,834,3.0
2040,585,4.5
516,741,3.0
1753,812,3.5
1210,807,4.5
582,151,5.0
787,49,2.5
1998,604,3.5
722,777,4.5
246,63,3.0
2326,560,4.0
1054,359,4.5
584,277,4.0
2399,841,3.0
94,256,2.0
732,847,4.0
1541,145,3.5
1252,394,5.0
2485,248,3.5
1255,642,3.0
2253,562,5.0
1670,616,2.5
1194,639,3.5
1963,94,2.0
1988,805,2.5
1293,142,3.0
2030,755,1.5
1835,844,3.5
728,207,4.5
1316,313,4.5
79,50,2.5
1568,124,1.5
1094,209,4.5
308,100,4.0
2406,276,3.5
54,591,3.5
176,14,4.0
1959,390,3.5
1072,491,3.5
189,384,4.5
2413,282,4.0
1883,377,2.0
1336,408,4.0
339,684,4.0
2206,834,3.5
1043,390,3.5
673,761,5.0
17,178,4.5
399,843,2.5
2134,612,4.0
1714,111,1.5
641,356,4.5
529,462,5.0
315,285,3.5
1503,744,4.0
2053,701,3.5
1556,19,5.0
1172,142,2.0
2421,489,3.5
2299,831,3.5
1221,212,3.0
535,333,3.5
397,847,3.0
2075,390,3.5
600,479,4.0
1439,824,5.0
2158,798,3.0
915,100,4.5
1670,847,2.5
