,movieId,tag,TagWeight
27346,1656,social criticism,0.12491938837127549
27347,1681,freedom of expression,0.2987376459181294
27348,1681,Kate Winslet,0.12496187851574463
27349,1681,morality,0.261090239242048
27350,1681,Nudity (Topless - Notable),0.177436128630327
27351,1681,Nudity (Topless),0.06686751831027
27352,1704,1930s,0.14199780013060803
27353,1704,adapted from:book,0.04633820157762921
27354,1704,based on a book,0.018664572454271562
27355,1806,Danny DeVito,0.8438674369164714
27356,1806,Nudity (Topless - Brief),0.21281157498495742
27357,1826,adapted from:comic,0.13344773812927285
27358,1826,England,0.09027325484101018
27359,1826,Nudity (Full Frontal),0.09821019705186312
27360,1826,Nudity (Topless),0.07019474195137675
27361,1826,thriller,0.03873990965488925
27362,1848,imagination,0.025387247930790433
27363,1886,beautiful,0.15063320759503973
27364,1886,Nudity (Full Frontal - Notable),0.08464768222156371
27365,1886,Nudity (Full Frontal),0.15620778541410452
27366,1886,Nudity (Topless),0.05582396490941102
27367,1886,Spanish,0.11522540739103015
27368,1911,adapted from:book,0.042240962819144925
27369,1931,Nudity (Full Frontal),0.05468187710721853
27370,1931,Nudity (Topless - Notable),0.10370943348556318
27371,1931,sex,0.20790972474932962
27372,1932,surreal,0.018152971042882812
27373,1945,surrealism,0.17221542026981387
27374,1951,Pedro Almodovar,0.23788309480885728
27375,1951,Spanish,0.12253766429578947
27376,1972,social commentary,0.028303802634183656
27377,2006,John Goodman,0.21109485255750907
27378,2006,writers,0.24804704902483893
27379,2006,writing,0.09914081212506948
27380,2024,artistic,0.16112698049646956
27381,2024,Paul Giamatti,0.1997228144708499
27382,2030,deep meaning,0.037402241820607945
27383,2030,isolation,0.03504582573002946
27384,2030,self discovery,0.03337392190664177
27385,2030,Tokyo,0.07009165146005893
27386,2030,visually appealing,0.019054900849466573
27387,2036,Suspense,0.09353482138233721
27388,2040,music,0.08519799629535607
27389,2044,kung fu,0.06671829851303555
27390,2090,idealism,0.08006362722825393
27391,2090,irony,0.0866467827815746
27392,2096,fantasy,0.017475764002455197
27393,2134,anti-war,0.06309950370914176
27394,2134,satire,0.04758079047083714
27395,2144,thought-provoking,0.04010246788633802
27396,2151,based on a book,0.08232044351556364
27397,2151,road trip,0.2750050458772278
27398,2151,social commentary,0.15519564023591056
27399,2158,adapted from:book,0.09104987412444414
27400,2158,based on a book,0.07334798998191674
27401,2158,depression,0.06968278466900685
27402,2158,friendship,0.09664883657011303
27403,2158,melancholic,0.07548933304882986
27404,2158,Nudity (Topless),0.03866697104056096
27405,2158,road trip,0.21780540627233552
27406,2158,witty,0.046280950930997954
27407,2158,writer,0.079811914075897
27408,2161,genius,0.23705907211205252
27409,2161,Nudity (Topless - Brief),0.08823596641465195
27410,2161,race issues,0.2715181143260798
27411,2181,adapted from:comic,0.06144265529820225
27412,2181,based on comic,0.1000649937992584
27413,2181,surreal,0.0261520169210062
27414,2183,thriller,0.14915947691813106
27415,2186,adapted from:book,0.08243445231724805
27416,2186,animation,0.12727952098233863
27417,2186,based on a book,0.0664075754181304
27418,2186,confusion,0.09097950509924418
27419,2186,psychology,0.04091820249280718
27420,2186,sci-fi,0.06539993208217272
27421,2220,atmospheric,0.03941579941230277
27422,2224,Charlize Theron,0.35499103288197653
27423,2224,sci-fi,0.11322919765430993
27424,2224,visually appealing,0.06602564442153079
27425,2233,thought-provoking,0.04794573668833753
27426,2240,biopic,0.07784097704901037
27427,2241,clever,0.1587657338831472
27428,2255,Spain,0.4113711444028433
27429,2255,visually appealing,0.14911212592167367
27430,2271,visually appealing,0.06663130976178962
27431,2285,deep meaning,0.04290274725900715
27432,2285,dreamlike,0.02620011711946922
27433,2285,metaphorical,0.04752348609001733
27434,2285,symbolism,0.04482052714825026
27435,2285,unsettling,0.04752348609001733
27436,2289,adapted from:book,0.014231954354020266
27437,2289,beauty,0.042945996512185884
27438,2289,fantastic,0.042945996512185884
27439,2289,fantasy,0.019201066173355878
27440,2289,Illusionism,0.04712166311510308
27441,2289,illusions,0.04712166311510308
27442,2289,magicians,0.04712166311510308
27443,2289,marvelous,0.042945996512185884
27444,2289,performance,0.04712166311510308
27445,2289,puzzle,0.042945996512185884
27446,2289,puzzling,0.040503388133965625
27447,2289,science,0.030053781038228998
27448,2289,science fiction,0.02418951555263185
27449,2289,science is magic,0.04712166311510308
27450,2289,spectacle,0.042945996512185884
27451,2289,storytelling,0.030418996703434287
27452,2289,Victorian,0.042945996512185884
27453,2289,Victorian era,0.03539908492453193
27454,2289,wizard,0.04712166311510308
27455,2297,Clint Eastwood,0.38580206478004575
27456,2333,Nudity (Topless - Notable),0.11771980417828502
27457,2333,Nudity (Topless),0.05915090853357336
27458,2380,Barcelona,0.39128724488878436
27459,2380,friendship,0.1094579786141392
27460,2380,sexy,0.07096616404686101
27461,2380,Spain,0.26321083357192193
27462,2380,visually appealing,0.04770379193282795
27463,2380,Woody Allen,0.2780400442345896
27464,2384,twists & turns,0.04840303742284011
27465,2403,investigation,0.06258643355656335
27466,2403,journalism,0.10122615465647004
27467,2403,suspense,0.03848939294395391
27468,2409,adapted from:book,0.11059030574269592
27469,2409,based on a book,0.13363406675267425
27470,2409,science,0.11676740773142341
27471,2409,secrets,0.215481363190963
27472,2409,thriller,0.15551888513553655
27473,2424,Amazon,0.04765906596253471
27474,2424,fantasy,0.02130826977195189
27475,2424,native american,0.04765906596253471
27476,2424,nature,0.10127190575203475
27477,2424,thought-provoking,0.04940341983137063
27478,2424,visually appealing,0.021919538101179966
27479,2435,adventure,0.01358779813270517
27480,2435,guilt,0.025071633755297716
27481,2435,subconscious,0.03252108939870223
27482,2444,metaphorical,0.03979490023105083
27483,17,crazy,0.14393181395717236
27484,91,franchise,0.12668094817447095
27485,91,sequel,0.21230376098209808
27486,102,hollywood at its best,0.11229523137321046
27487,102,Jeremy Irons,0.0891897358571444
27488,139,not funny,0.16049672162039305
27489,257,alien invasion,0.4173889724864345
27490,257,aliens,0.5311085272764641
27491,257,Dan Aykroyd,0.227968022466818
27492,257,stupid,0.1594013497437735
27493,263,Child abuse,0.2926472180362601
27494,263,Gong Li,0.2667144063736986
27495,263,Leslie Cheung,0.14632360901813005
27496,264,airplane crash,0.4088740962388108
27497,264,cheating death,0.44862918512067906
27498,264,depression,0.31109917364100786
27499,264,Isabella Rossellini,0.4088740962388108
27500,264,Jeff Bridges,0.31109917364100786
27501,264,psychology,0.20177181466228405
27502,270,over the top,0.1419329729539584
27503,270,silly,0.10253041880022493
27504,330,Whoopi Goldberg,0.12960458526206342
27505,333,based on a book,0.15612668565827983
27506,333,based on book,0.1248025526818186
27507,333,civil war,0.218918503344726
27508,333,indians,0.1838543162170788
27509,384,stop motion,0.29091907711089887
27510,392,stupid,0.06974605995979864
27511,468,brothers,0.31848811278902334
27512,468,siblings,0.42073644268490273
27513,564,animated,0.12268867453176048
27514,564,animation,0.04636316456274248
27515,564,british,0.1403090259541738
27516,564,stop motion,0.07468799304599018
27517,564,stop-motion,0.07896468868829355
27518,566,literary adaptation,0.15516552143707094
27519,566,Volker SchlÃÂ¶ndorff,0.22376074043021002
27520,575,long,0.09821300884236304
27521,575,sentimental,0.11269293954173357
27522,575,World War I,0.13525460395219266
27523,575,WWII,0.13808681893008493
27524,597,aliens,0.09745866671859368
27525,599,music,0.04228176149444891
27526,653,Everyone has a crazy Aunt.  But two?,0.18017895927363087
27527,653,frantic,0.23262604950019738
27528,653,hysterical,0.15487268145030306
27529,653,screwball comedy,0.2862118647090487
27530,671,chariot race,0.17628261682459345
27531,671,forgiveness,0.17628261682459345
27532,671,friendship,0.08477386046663929
27533,671,good music,0.12941898423476392
27534,671,great cinematography,0.11243149788561459
27535,671,loyalty vs. betrayal,0.14504019509804045
27536,673,civilization,0.2735666555364494
27537,673,phillip glass score,0.18237777035763295
27538,684,aliens,0.08518625497531641
27539,698,horror,0.15394129833190812
27540,698,over-the-top ending,0.1316456715301285
27541,698,scary,0.09591072885248506
27542,698,stalker,0.13637410307843886
27543,703,classic,0.07230455186161257
27544,703,F.W. Murnau,0.4410673899333796
27545,703,german expressionism,0.5686786874670273
27546,782,franchise,0.20414845712428603
27547,782,silly,0.1807301748129298
27548,798,america porn,0.39626997597158153
27549,845,based on a true story,0.10686816858678913
27550,953,70mm,0.06897112389563016
27551,953,steampunk,0.13690105280457673
27552,960,aliens,0.07091287743997937
27553,967,aliens,0.33707419289647245
27554,1054,Kammerspiel,0.09410072870895302
27555,1227,sequel,0.037395760455452856
27556,1231,bad plot,0.1274407635281352
27557,1231,bad script,0.14349329708764472
27558,1231,double life,0.2506201255807154
27559,1231,franchise,0.22814497804216774
27560,1232,bad plot,0.14776906952797045
27561,1232,nuclear weapons,0.2511001377454389
27562,1232,plot holes,0.15657893171821402
27563,1232,superhero,0.4830136612180356
27564,1233,based on a book,0.08681938316283376
27565,1233,concert,0.18894099622424007
27566,1233,good versus evil,0.15988148697085192
27567,1255,dumb,0.11067454743296294
27568,1255,sexualized,0.15390737271648453
27569,1255,stupid,0.07900707529987115
27570,1285,sad but good,0.0313264712802355
27571,1316,homosexuality,0.08697425337166083
27572,1380,American Civil War,0.25080622702007077
27573,1380,Civil War,0.2456620926398404
27574,1380,farce,0.15793191177146282
27575,1419,cgi,0.1308380244353491
27576,1438,aliens,0.4101131705526306
27577,1473,Chow Yun Fat,0.6572293762867883
27578,1473,John Woo,0.6000804883662136
27579,1473,Tony Leung Chiu Wai,0.34330397217517583
27580,1542,alien contact,0.35839062702842944
27581,1542,too slow,0.12307544139655277
27582,1570,BAD special effects,0.3502861153447276
27583,1570,Forest Whitaker,0.254671699341251
27584,1570,Golden Raspberry (Worst Picture),0.2712046294056424
27585,1570,John Travolta,0.1273358496706255
27586,1570,scientologist,0.38434465751630226
27587,1570,unbearable,0.1751430576723638
27588,1637,ramen,0.16403113766294772
27589,1640,Kevin Bacon,0.3067136790502195
27590,1641,Clint Eastwood,0.6416165722585624
27591,1641,space,0.1322049363017128
27592,1641,space program,0.2183477709815415
27593,1641,Tommy Lee Jones,0.5324032890695602
27594,1682,father-son relationship,0.07133470880373562
27595,1683,beautiful,0.04211118210447601
27596,1683,beautifully filmed,0.05832969738019976
27597,1683,crime,0.07663284584139227
27598,1754,music business,0.10644320641789266
27599,1771,disturbing,0.04472982519542622
27600,1805,hilarious,0.1271220074586488
27601,1805,Macaulay Culkin,0.4220813464464971
27602,1850,New York City,0.0945609417779253
27603,1850,science fiction,0.054172093325539857
27604,1965,for kids,0.062040652755071236
27605,1965,too simple plot,0.06807290495019787
27606,1966,based on a book,0.07523198337734002
27607,1966,biography,0.050028053528007765
27608,2062,friendship,0.10799029312702282
27609,2083,child abuse,0.18272749431827615
27610,2083,math,0.07549914842319445
27611,2115,Anthony Wong Chau-Sang,0.20563588134509353
27612,2115,hong kong,0.20563588134509353
27613,2115,Tony Leung Chiu Wai,0.17675415861374577
27614,2115,undercover cop,0.420928446607587
27615,2138,bullshit history,0.17384619630854975
27616,2138,Clive Owen,0.15193781435219095
27617,2138,Jerry Bruckheimer,0.3476923926170995
27618,2138,Keira Knightley,0.145439636151427
27619,2159,puzzle,0.059307650259200255
27620,2160,torture,0.15595332821921387
27621,2181,boring,0.026319801804243186
27622,2181,music,0.028116862307875506
27623,2199,soccer,0.12912551329152308
27624,2232,cowboys,0.11906550492846892
27625,2232,romance,0.046707357143209706
27626,2241,Disturbing,0.1545965052259776
27627,2246,chainsaw,0.0937353742789405
27628,2246,controversial,0.17392765342205127
27629,2246,Disgusting,0.10905178386882457
27630,2246,twisted,0.0993882053406795
27631,2276,true story,0.13698569934644866
27632,2288,christianity,0.05459919739231827
27633,2300,the greater good,0.06866896809374627
27634,2349,underwhelming ending,0.06156231889542867
27635,2369,beautiful cinematography,0.08958785311226501
27636,2369,mask,0.15366554066589974
27637,2369,metafilm,0.10888554839334151
27638,2369,story-in-a-story,0.29771010225840977
27639,2374,Cute!,0.10017805460411132
27640,2374,last man on earth,0.06678536973607421
27641,2376,bad script,0.1864747704518633
27642,2376,mentor/trainer,0.149012447514485
27643,2383,friendship relations,0.07362605970504289
27644,2400,3D,0.043548721925789
27645,2400,3D version,0.05486028158514632
27646,2400,alternate reality,0.16473568648661663
27647,2406,SF,0.06223761291887386
27648,2412,one liners,0.0721107325124063
27649,2417,atmospheric,0.044014485443461634
27650,2422,cgi,0.06801877436782842
27651,2422,coincidences,0.08317109138894714
27652,2422,destruction pornographie,0.21576691210847376
27653,2422,future,0.058080833678737
27654,2422,kitsch,0.07920331312172378
27655,2422,Roland Emmerich,0.16634218277789428
27656,2422,sci-fi,0.038775604962022224
27657,2422,science fiction,0.110762157597074
27658,2422,thriller,0.04582103115436596
27659,2424,bad plot,0.03077372297425053
27660,2424,bad script,0.03465000405668572
27661,2469,New York City,0.05507458108435364
27662,125,nude beach,0.44924667223618847
27663,125,satellite,0.44924667223618847
27664,125,train,0.2976766066715506
27665,272,business,0.24167941904796658
27666,272,corruption,0.20405927483178593
27667,272,Drama,0.13668893105370444
27668,322,unfaithfulness,0.21416096286355346
27669,356,action,0.03958714993478134
27670,356,heist,0.06540611873023568
27671,356,mole,0.11827655261131045
27672,356,prequel,0.0850524812498847
27673,356,train,0.07837156067264882
27674,367,competition,0.20323707172147326
27675,367,friendship,0.13850936903263983
27676,367,Golden Dragon,0.28802267460033504
27677,367,intrigue,0.22876008138846507
27678,367,kickboxing,0.26249966493334326
27679,367,New York,0.179602779610034
27680,367,orphans,0.1883070681607395
27681,367,pirates,0.1965236420386259
27682,367,stowaway,0.28802267460033504
27683,367,street children,0.28802267460033504
27684,367,street fighting,0.28802267460033504
27685,367,Tibet,0.26249966493334326
27686,367,underdog,0.1965236420386259
27687,367,violence,0.11919537130463678
27688,398,alligators,0.27287458656527475
27689,398,animal attacks,0.20033258215073274
27690,398,arms dealer,0.22451325028891342
27691,398,backdoor,0.27287458656527475
27692,398,defense contractors,0.27287458656527475
27693,398,gay night club,0.27287458656527475
27694,398,Mafia,0.1666654166075126
27695,398,parachute,0.24869391842709407
27696,398,sci-fi,0.09807692077931618
27697,398,suicide,0.15307880969241064
27698,398,treason,0.27287458656527475
27699,398,Witness Protection,0.27287458656527475
27700,415,England,0.18537955347436788
27701,415,satire,0.11502127402795957
27702,415,Victorian era,0.09380618902734952
27703,456,espionage,0.15392055015507097
27704,456,romance,0.06070328887311658
27705,456,seduction,0.141031121623959
27706,456,spy,0.10919157625487534
27707,479,artist,0.14879108350358966
27708,479,Canada,0.16747663250534228
27709,479,car crash,0.18124723922774066
27710,479,death,0.12633789510853893
27711,479,divorce,0.13786073803217672
27712,479,environmental,0.13786073803217672
27713,479,environmentalist,0.21086313370090623
27714,479,flying,0.1462217546726466
27715,479,Geese,0.21086313370090623
27716,479,hospital,0.1516313447545751
27717,479,inventor,0.1516313447545751
27718,479,New Zealand,0.14879108350358966
27719,479,orphan,0.1921775846991536
27720,479,sculpture,0.21086313370090623
27721,479,separation,0.16747663250534228
27722,479,showering,0.21086313370090623
27723,479,teen,0.10004405056335099
27724,479,ultralight,0.21086313370090623
27725,594,courtroom drama,0.22248067794838056
27726,594,disobedience,0.17014624181523
27727,594,jury trial,0.17014624181523
27728,594,single parent,0.15506880327439856
27729,594,southern,0.17014624181523
27730,611,adapted from:play,0.30777271040851417
27731,611,agincourt,0.28021288050458854
27732,611,gritty,0.1415329670262708
27733,611,historical,0.13537669183036552
27734,611,patriotic,0.21050359639684266
27735,611,play adaptation,0.2553819324972544
27736,611,playwright:Shakespeare,0.3886238276945562
27737,611,politics,0.1317913534988801
27738,611,stirring,0.2057200364825862
27739,611,war,0.13475365898662447
27740,620,30s,0.11866464785528984
27741,620,artistic,0.19146612219797596
27742,620,betting,0.13805451389436232
27743,620,depression,0.09573306109898798
27744,620,gambling,0.09025900753778085
27745,620,grifting,0.12582087049254675
27746,620,murder,0.046698490529228115
27747,620,nudity,0.1013535836889156
27748,620,planning,0.13805451389436232
27749,620,setting:Chicago,0.10643100445347428
27750,620,team,0.13805451389436232
27751,620,theater - musical,0.13805451389436232
27752,633,assassin-in-training,0.2542453708145068
27753,633,crime,0.0698611740589572
27754,633,drugs,0.06552051578499855
27755,633,murder,0.10005401992647525
27756,633,Nudity (Topless - Brief),0.07634537134514506
27757,633,realism,0.1174642954990968
27758,633,romance,0.05801651679497453
27759,633,Spy,0.14789459924278517
27760,831,assasin,0.3148379468193997
27761,831,cold hearted,0.3148379468193997
27762,831,disguise,0.2869387129436025
27763,831,IRA,0.2706187073274117
27764,831,revenge,0.29000479460226286
27765,831,russian mofia,0.3148379468193997
27766,848,unfaithfulness,0.7731058930289171
27767,873,corruption,0.12862226185201586
27768,873,friendship,0.13430138874574885
27769,873,murder,0.09446703037140525
27770,873,protection,0.2792724092185744
27771,873,regrets,0.2792724092185744
27772,912,execution,0.1662012934188724
27773,912,intrigue,0.14483912358144885
27774,920,religious convictions,0.1856744140880662
27775,1091,comedy,0.07850732855264696
27776,1091,foreign,0.1347863497527497
27777,1091,sad but good,0.056800003779837356
27778,1869,adapted from:book,0.09277434281062547
27779,1869,betrayal,0.22088808224214723
27780,1869,infidelity,0.09202099806673615
27781,1869,jealousy,0.10650384662880892
27782,1869,prison,0.17360776558688065
27783,1869,religion,0.13710465330037577
27784,1869,religious overtones,0.12198530664736362
27785,1869,tunnel escape,0.13997679108772473
27786,1923,action sports,0.12735719325489128
27787,1923,terrorism,0.07494800327050416
27788,2100,Hollywood artistic license,0.18748735801056296
27789,2221,grand theft auto,0.20416499606948257
27790,2221,mugging,0.20416499606948257
27791,2426,community,0.06759566166866604
27792,2426,drought,0.08215612311392502
27793,2426,post war,0.08215612311392502
27794,2426,rape (implied),0.07487589239129554
27795,2426,religious,0.06759566166866604
27796,2426,thought provoking,0.06171793156103613
27797,2426,warlord,0.08215612311392502
27798,2436,betrayal,0.12398867012923621
27799,2436,cia,0.12398867012923621
27800,2436,espionage,0.25725785982053756
27801,2436,North Korea,0.15714325553244665
27802,2436,Russians,0.17242239438801682
27803,2436,torture,0.0967265410438623
27804,128,Russian,0.8492891879497694
27805,681,Musical,0.2404300495042705
27806,957,Disney,0.4840208235174757
27807,1967,Musical,0.12193657552363545
27808,2192,Musical,0.12056911910199823
27809,76,scottish independence,0.07432914155444359
27810,189,corruption,0.014892566323914959
27811,189,memorable characters,0.03233563783470313
27812,335,cannabalism,0.03299338882741412
27813,742,Native American,0.2866324473635197
27814,1020,Chicago,0.15045643589632737
27815,1068,France,0.16837018191486616
27816,1308,deforrestation,0.3729618357734562
27817,1308,drug discovery,0.3729618357734562
27818,1308,rain forest,0.6798239552445499
27819,1731,comedy,0.10428329368591328
27820,1731,Crime,0.21937562235001737
27821,1731,fate,0.26856023676870433
27822,1731,Mexico,0.23472057195681276
27823,1880,Abstinance,0.4649265990147356
27824,1880,date movie,0.4649265990147356
27825,1880,romantic comedy,0.2839662948904516
27826,1880,San Francisco,0.31722873432028525
27827,2105,mexico,0.08991716430910585
27828,29,sci fi,0.03138372201001849
27829,54,to see: b-grade horror,0.06257556047640261
27830,57,to see: b-grade horror,0.34210408936489484
27831,88,Mark Wahlberg,0.32997070621263397
27832,89,boring,0.03092985528836328
27833,132,to see: chick flick,0.3814639574801904
27834,164,to see: horror,0.4217669252509693
27835,174,to see: sci fi,0.23067351045166007
27836,176,to see: cult classic,0.015250825664567444
27837,187,sci fi,0.11030713348913475
27838,196,to see: horror,0.3705156794250381
27839,232,Jean-Claude Van Damme,0.710450102762592
27840,232,time travel,0.6149534736382497
27841,237,video game,0.3111312747019277
27842,268,seen part of,0.09578179488081608
27843,286,seen part of,0.10391033523605933
27844,294,hilarious,0.22544536014352728
27845,306,to see: superhero,0.22591933870274383
27846,313,to see: cult classic,0.03848743455130698
27847,323,to see: crime,0.14725893776884233
27848,335,to see: horror,0.027145997936003172
27849,362,kites for kiddos,0.35349923422783275
27850,378,action,0.02955393633778564
27851,378,nicolas cage,0.08047515644775391
27852,387,pretty terrible,0.530220798664236
27853,412,seen part of,0.17392889601089678
27854,417,to see: horror/comedy,0.7151705926700093
27855,443,to see: classic,0.10908926892905203
27856,453,to see: sci fi,0.050194974952480355
27857,533,to see: crime,0.11664190263853158
27858,536,to see: crime,0.0382806575893079
27859,548,to see: classic,0.16493648613550027
27860,557,to see: action,0.1843202617871423
27861,562,to see: comedy,0.046441467009432295
27862,597,sci fi,0.05360898834379722
27863,600,to see: crime,0.04595777398715844
27864,601,horror/sci fi,0.05970546657648542
27865,606,to see: cult classic,0.06370920501651349
27866,607,comedy,0.0888893434415838
27867,624,80s,0.039099525980166756
27868,625,to see: zombie,0.18236955854595255
27869,652,christian slater,0.225763869370667
27870,653,to see: classic,0.14824599201186478
27871,658,to see: anime,0.11051841115776861
27872,662,horror/comedy,0.09106144668165467
27873,672,to see: cult classic,0.06191068065824667
27874,674,80s,0.2354509173102885
27875,691,werewolf,0.5758964811087732
27876,752,to see: chick flick,0.2713800892964532
27877,770,to see: crime,0.11234608175398296
27878,775,milla jovovich,0.06459728566599558
27879,793,to see: superhero,0.5610879270364537
27880,854,seen part of,0.1332942943244406
27881,867,crime,0.18488830735723202
27882,881,crime,0.27838562241120135
27883,881,Mark Wahlberg,0.4021160074136644
27884,902,kites for kiddos,0.48590556909385774
27885,960,to see: sci fi,0.13644767673994646
27886,996,tom hanks,0.22730439237666827
27887,1033,to see: suggested,0.6382288871354752
27888,1038,to see: cult classic,0.07314782274717761
27889,1046,to see: classic,0.1190135891982563
27890,1049,crime,0.046277872419431876
27891,1060,to see: chick flick,0.13026080062174236
27892,1180,to see: action,0.21358834424456585
27893,1182,don't remember,0.6467546244621906
27894,1206,to see: horror,0.5878019869607096
27895,1295,to see: werewolf,0.2758981579151466
27896,1329,parody,0.07500378888698532
27897,1329,war,0.07734673170926391
27898,1330,to see: b-grade horror,0.6477174871441395
27899,1345,to see: 80s,0.33812868956719205
27900,1358,to see: kites for kiddos,0.1592068322274083
27901,1376,to see: b-grade horror,0.23562217602571064
27902,1377,to see: zombie,0.10825973508680911
27903,1463,gina davis,0.12247204643461611
27904,1463,tom hanks,0.09865597622454002
27905,1511,gina davis,0.12143719165014674
27906,1600,to see: cult classic,0.1489098128429673
27907,1673,to see: military,0.3774830641770646
27908,1737,to see: crime,0.025304260653577246
27909,1763,hugh jackman,0.165030512414248
27910,1763,to see: crime,0.13293846867950998
27911,1790,b-grade,0.18085908163769576
27912,1790,sci fi,0.12761936259804943
27913,1801,Mark Wahlberg,0.0943842449984829
27914,1801,sci fi,0.09760849825062551
27915,1864,to see: werewolf,0.2013648162677396
27916,1884,milla jovovich,0.115478687522993
27917,1933,to see: chick flick,0.28247536660220945
27918,1937,to see: documentary,0.14726274992468574
27919,1955,to see: sci fi,0.06641976842299024
27920,1964,kites for kiddos,0.1672637034469259
27921,1966,to see: crime,0.07566881895168706
27922,1996,anna paquin,0.09034691028983881
27923,1996,famke janssen,0.09034691028983881
27924,2002,crime,0.03903006234069017
27925,2007,to see: zombie,0.055536189365278266
27926,2012,hilarious,0.023518823478786418
27927,2105,to see: action,0.08679951112674733
27928,2149,milla jovovich,0.11879523535962917
27929,2149,oded fehr,0.13820643946577793
27930,2212,to see: superhero,0.14025140169256495
27931,2278,to see: fantasy,0.0698484772289824
27932,2286,crime,0.026084519119333828
27933,2299,to see: superhero,0.0961376970882236
27934,2303,action,0.10379267001439822
27935,2311,to see: zombie,0.1613527860738392
27936,2314,hilarious,0.04629325216821982
27937,2314,johnny depp,0.06912846250939442
27938,2316,to see: superhero,0.15453068384377208
27939,2319,boring,0.07264350744961758
27940,2320,to see: action,0.10028848962411516
27941,2354,funny,0.0516645094435355
27942,2359,to see: superhero,0.1028512923742946
27943,2383,to see: b-grade horror,0.064162761559008
27944,2384,to see: comedy,0.06563706435903813
27945,2404,to see: quirky,0.15037977855969856
27946,2408,star trek,0.05251214135417884
27947,2413,seen part of,0.08201178172390623
27948,2441,to see: action,0.11616205132177737
27949,2448,sports,0.12743558192311552
27950,2454,chris hemsworth,0.10517015529261246
27951,2475,sci fi,0.04589004400989383
27952,2477,emma stone,0.07842732675990124
27953,2477,to see: superhero,0.058916757534560264
27954,2479,to see: time travel,0.08999738364770522
27955,176,brutality,0.013958927664942408
27956,176,gangster,0.013958927664942408
27957,427,Adam Sandler,0.593508013323359
27958,434,imdb top 250,0.10272866781466229
27959,842,predictable,0.28992327233780385
27960,1091,Original Dramatic Score),0.08191001960038947
27961,1091,Oscar (Best Actor in a Leading Role),0.08191001960038947
27962,1091,Oscar (Best Music,0.08191001960038947
27963,1657,awkward,0.11456659586531127
27964,1657,nerds,0.10589926447215427
27965,1833,father-son relationship,0.1163662414844165
27966,1945,Edward Norton,0.16155501577275158
27967,2336,community,0.2251439207743236
27968,2336,love,0.1397025009569327
27969,2351,funny,0.020835926270367754
27970,2351,growing up,0.04457243453214729
27971,2351,inimitable,0.05933281181481286
27972,2411,father-son relationship,0.024523620622392557
27973,2461,surprising,0.06903822248567591
27974,2461,unpredictable,0.05842000354298049
27975,2476,funny moments,0.06631464565223189
27976,2476,growing up,0.06272307123089389
27977,2481,characters,0.079241918623899
27978,2483,humorous,0.053535879189148025
27979,2483,Straightforward,0.13017607347382965
27980,2486,funny scenes,0.05988888061521489
27981,13,Pirate,0.37994825640446345
27982,13,pirates,0.853358976520502
27983,31,Bloomsbury Group,0.3378740277144877
27984,75,pirates,0.4852549171588623
27985,90,sword fight,0.553708235582813
27986,170,Jodie Foster,0.4669929419496834
27987,261,time travel,0.26252660487373025
27988,320,tim burton,0.061562765094169025
27989,330,Fantasy,0.11218286271070534
27990,330,ghosts,0.31884494937973534
27991,384,british comedy,0.08807804087640594
27992,384,short films,0.2581722244064051
27993,384,Wallace & Gromit,0.10620828778046598
27994,403,Michelle Trachtenberg,0.40763648127565694
27995,414,dark comedy,0.19922869371840873
27996,415,country house,0.24974112448851057
27997,415,Gwyneth Paltrow,0.1762245104483651
27998,494,based on a book,0.08062714774421889
27999,507,animation & live action interact,0.29129652024331665
28000,585,imdb top 250,0.043052570080199574
28001,610,quirky,0.05061765701720313
28002,662,gothic,0.19609771257618705
28003,662,imdb top 250,0.03028792595904479
28004,662,silly but good,0.0723249444966527
28005,741,funny,0.11215915221256946
28006,741,postmodern,0.15969335332601656
28007,741,seen more than once,0.06608753484769894
28008,790,brendan fraser,0.6683912964499812
28009,814,Freddie Prinze Jr.,0.3515807259255417
28010,814,how was this funny?,0.20451460097647772
28011,814,Jennifer Love Hewitt,0.3515807259255417
28012,814,Ryan Phillippe,0.5273710888883125
28013,814,Sarah Michelle Gellar,0.33653729630689155
28014,819,Ewan McGregor,0.37782538970896257
28015,819,off-beat comedy,0.5361898007633217
28016,843,Comedy,0.12642520115224284
28017,843,Great movie,0.1763129909741722
28018,843,parody,0.310560138368407
28019,843,self-aware,0.22198863944680533
28020,843,Wes Craven,0.3335279012060213
28021,893,strong women,0.1301165429667317
28022,935,horror,0.1182804578981258
28023,935,not scary enough,0.2547069928894946
28024,935,serial killer,0.49925936257479886
28025,936,fun horror,0.46361233074717484
28026,936,made me jump,0.23180616537358742
28027,936,serial killer,0.22718535728529465
28028,936,teenagers,0.17018194421209673
28029,969,witches,0.2981309406347026
28030,982,classic,0.11987137725193472
28031,1015,fantasy,0.058886570773788796
28032,1200,Femme Fatale,0.23789357462676697
28033,1200,Reese Witherspoon,0.17106889192064834
28034,1200,Ryan Philippe,0.47578714925353394
28035,1200,Sarah Michelle Gellar,0.1957318940345047
28036,1200,Selma Blair,0.21681273433063583
28037,1214,chick flick,0.33558895360312857
28038,1225,archaeology,0.5009702254072037
28039,1225,brendan fraser,0.12438141318228532
28040,1239,bookshop,0.13383823426272418
28041,1239,Julia Roberts,0.37034975924096736
28042,1262,Who Ya gonna call????????????,0.1590534801924137
